delta_key	action	change_type	base_file	base_line	base_row_key	base_delta_key	message	direction(W/R)	old_order	old_tag	old_field_offset	old_len	new_wire_order	new_tag	new_field_offset	new_len	new_gate_condition	resolution	evidence_ticket	evidence_span_start	evidence_span_end	evidence_span_sha256	evidence_file_off	source
27fdb3ccd5a4ccea2e3b7385cfb10649d64cd58ccd16ff11418f7a4d267820cc	REMOVE_NONWIRE_ROW	NONWIRE_STACK_LOCAL_LINK_STATE_HELPER	PF_SERIALIZER_FIELDS.tsv	978	396da7bf4ba5454d8c67b5860c556b3380af359279af5134072c19eeffc410e9	N/A	ServerAddedInfoVital	R	6	MUTATING_CHAIN_PLUS_04_HELPER	UNKNOWN(mutable_chain_target_object_alias_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	STACK_LOCAL_LINK_STATE_RECEIVER;IMMEDIATE_ECX_LEA;FIXED_GUARD_IMPORT;NO_WIRE_PRIMITIVE_REFERENCE	STATIC-LINK-STATE-HELPERS-B0BF70-46D2B0	0x005EBCF0	0x005EBE33	f3608dd2456f8577a585e35164b6990d465abb1ffd73697ff7f103e4cbd34960	0x001EB19E	IMAGE
4615f1b46856da14d2aaca746f8d809fe4b7510ca7f778e1f594a28ed2b934f4	REMOVE_NONWIRE_ROW	NONWIRE_STACK_LOCAL_LINK_STATE_HELPER	PF_SERIALIZER_FIELDS.tsv	979	8251ac3ae5222831c731aab7da4210af7d347316af6eaa57643578796a23bb46	N/A	ServerAddedInfoVital	W	9	MUTATING_CHAIN_PLUS_04_HELPER	UNKNOWN(mutable_chain_target_object_alias_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	STACK_LOCAL_LINK_STATE_RECEIVER;IMMEDIATE_ECX_LEA;FIXED_GUARD_IMPORT;NO_WIRE_PRIMITIVE_REFERENCE	STATIC-LINK-STATE-HELPERS-B0BF70-46D2B0	0x005EBCF0	0x005EBE33	f3608dd2456f8577a585e35164b6990d465abb1ffd73697ff7f103e4cbd34960	0x001EB19E	IMAGE
eb0017bb34271d3945863970aaddb2ef6b670caf5b713ee28d06d7aa3937e05d	REMOVE_NONWIRE_ROW	NONWIRE_STACK_LOCAL_LINK_STATE_HELPER	PF_SERIALIZER_FIELDS.tsv	1685	ae6b4abfa46688590a280e40cc6472b8c797b3875eba5c6ca4553c4394b6488c	N/A	CArenaGameDataVital	W	23	MUTATING_POINTER_SLOT_TRAVERSAL_HELPER	UNKNOWN(mutable_pointer_slot_traversal_alias_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	STACK_LOCAL_LINK_STATE_RECEIVER;IMMEDIATE_ECX_LEA;FIXED_GUARD_IMPORT;NO_WIRE_PRIMITIVE_REFERENCE	STATIC-LINK-STATE-HELPERS-B0BF70-46D2B0	0x00623800	0x0062399B	3859758e8fb91d61925d819cc34a82881f58f32a948ce5d4d17d5f38ac83c113	0x00222CCE	IMAGE
7fa6d9e4cd6023e0716481de8776fd5631d3389031679dad4f9d694b04e9d583	REMOVE_NONWIRE_ROW	NONWIRE_STACK_LOCAL_LINK_STATE_HELPER	PF_SERIALIZER_FIELDS.tsv	1688	a7e776e9a530f9413e76d1c097ee302752d84cd3785453c774ffa08ecb99e281	N/A	CArenaGameDataVital	W	26	MUTATING_POINTER_SLOT_TRAVERSAL_HELPER	UNKNOWN(mutable_pointer_slot_traversal_alias_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	STACK_LOCAL_LINK_STATE_RECEIVER;IMMEDIATE_ECX_LEA;FIXED_GUARD_IMPORT;NO_WIRE_PRIMITIVE_REFERENCE	STATIC-LINK-STATE-HELPERS-B0BF70-46D2B0	0x00624240	0x00624469	883052123472f74639fa2a8d7670c16d10aaaf56d77d31c098b83b00c58468ac	0x002236F7	IMAGE
0b58ee45850ec3acba45b55ac2bf4c9381afc891b989c31607e8ccd7a4c216dd	REMOVE_NONWIRE_ROW	NONWIRE_STACK_LOCAL_LINK_STATE_HELPER	PF_SERIALIZER_FIELDS.tsv	1700	bf7676dcd88ebf2bf6227eddb3bd01c87eab7852abe1c087ee086c74260ef65f	N/A	CArenaGameDataVital	R	5	MUTATING_POINTER_SLOT_TRAVERSAL_HELPER	UNKNOWN(mutable_pointer_slot_traversal_alias_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	STACK_LOCAL_LINK_STATE_RECEIVER;IMMEDIATE_ECX_LEA;FIXED_GUARD_IMPORT;NO_WIRE_PRIMITIVE_REFERENCE	STATIC-LINK-STATE-HELPERS-B0BF70-46D2B0	0x00624FB0	0x006251B5	78787fd06ab1944e52cca58702f3a998612e802a3058121a707f7211ac744c9d	0x00224457	IMAGE
c49cc0692b8527b15d14abe5b4a02ebafdce11d6a9cb770efd00d748271bb5e0	REMOVE_NONWIRE_ROW	NONWIRE_STACK_LOCAL_LINK_STATE_HELPER	PF_SERIALIZER_FIELDS.tsv	1701	5dc97115950315df33ce134b918fef94d669f637b88cb13d47d6bbfa57d86ad7	N/A	CArenaGameDataVital	W	38	MUTATING_POINTER_SLOT_TRAVERSAL_HELPER	UNKNOWN(mutable_pointer_slot_traversal_alias_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	STACK_LOCAL_LINK_STATE_RECEIVER;IMMEDIATE_ECX_LEA;FIXED_GUARD_IMPORT;NO_WIRE_PRIMITIVE_REFERENCE	STATIC-LINK-STATE-HELPERS-B0BF70-46D2B0	0x00624FB0	0x006251B5	78787fd06ab1944e52cca58702f3a998612e802a3058121a707f7211ac744c9d	0x00224457	IMAGE
f6484b6a3c8565ca03a7095133bfb8daccf346e3221133443a2460a28fd44c68	REMOVE_NONWIRE_ROW	NONWIRE_STACK_LOCAL_LINK_STATE_HELPER	PF_SERIALIZER_FIELDS.tsv	1713	bc2daa43792c683fdd2f171bcc51c6f958fd5cfc69c1dfbf73f348a376df3ed7	N/A	CArenaGameDataVital	R	14	MUTATING_POINTER_SLOT_TRAVERSAL_HELPER	UNKNOWN(mutable_pointer_slot_traversal_alias_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	STACK_LOCAL_LINK_STATE_RECEIVER;IMMEDIATE_ECX_LEA;FIXED_GUARD_IMPORT;NO_WIRE_PRIMITIVE_REFERENCE	STATIC-LINK-STATE-HELPERS-B0BF70-46D2B0	0x00624240	0x00624469	883052123472f74639fa2a8d7670c16d10aaaf56d77d31c098b83b00c58468ac	0x002236F7	IMAGE
0615d3517a8325621a5ee7e5628eea283d27d7f831265ed855f422a031aef14e	REMOVE_NONWIRE_ROW	NONWIRE_STACK_LOCAL_LINK_STATE_HELPER	PF_SERIALIZER_FIELDS.tsv	1725	7ef3d5891d9a17ede61bc994d4a563cf2d035b58eb512cacc519be840e7bc6d6	N/A	CArenaGameDataVital	R	26	MUTATING_POINTER_SLOT_TRAVERSAL_HELPER	UNKNOWN(mutable_pointer_slot_traversal_alias_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	STACK_LOCAL_LINK_STATE_RECEIVER;IMMEDIATE_ECX_LEA;FIXED_GUARD_IMPORT;NO_WIRE_PRIMITIVE_REFERENCE	STATIC-LINK-STATE-HELPERS-B0BF70-46D2B0	0x00623800	0x0062399B	3859758e8fb91d61925d819cc34a82881f58f32a948ce5d4d17d5f38ac83c113	0x00222CCE	IMAGE
5a5c38b53aa3fe1e0a12b28045d1abfe52bb1ba9a0a48c1be284a1d09eb1540b	REMOVE_NONWIRE_ROW	NONWIRE_STACK_LOCAL_LINK_STATE_HELPER	PF_SERIALIZER_FIELDS.tsv	2632	1a9a6fd70f6736b8387c1c858f7c4fc2e53446cd7393cbd1c5dc875ec3c01278	N/A	GSSS_GuildEventVitalReq	W	13	MUTATING_CHAIN_PLUS_04_HELPER	UNKNOWN(mutable_chain_target_object_alias_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	STACK_LOCAL_LINK_STATE_RECEIVER;IMMEDIATE_ECX_LEA;FIXED_GUARD_IMPORT;NO_WIRE_PRIMITIVE_REFERENCE	STATIC-LINK-STATE-HELPERS-B0BF70-46D2B0	0x0049F730	0x004A04BA	50483292aaf0bff628f4d16be02243afc6a041dd7c016f437fa921ded8bcc4d2	0x0009EC3E	IMAGE
3b5eadb8d373660b0287e2e6ddc3c6f4768e0011ededf71eca235f14bbed6ff5	REMOVE_NONWIRE_ROW	NONWIRE_STACK_LOCAL_LINK_STATE_HELPER	PF_SERIALIZER_FIELDS.tsv	2640	439688a6d2f1bda029cde87352d45d26b727b90c316fbe4cf0d07f0a7f9abd6a	N/A	GSSS_GuildEventVitalReq	W	21	MUTATING_POINTER_SLOT_TRAVERSAL_HELPER	UNKNOWN(mutable_pointer_slot_traversal_alias_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	STACK_LOCAL_LINK_STATE_RECEIVER;IMMEDIATE_ECX_LEA;FIXED_GUARD_IMPORT;NO_WIRE_PRIMITIVE_REFERENCE	STATIC-LINK-STATE-HELPERS-B0BF70-46D2B0	0x0049F730	0x004A04BA	50483292aaf0bff628f4d16be02243afc6a041dd7c016f437fa921ded8bcc4d2	0x0009ECC9	IMAGE
