index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	Mob_set_01 01	0x000000CE	0x0000012F	0x000000EC	9222.46484375	9285.845703125	566.5203247070312	dc191046621711464da10d44	0.0	800.0	3500.0	0	1	0	1	1	65535	26	1	Mob_set_01	1	0	
1	Mob_set_01 02	0x0000012F	0x00000190	0x0000014D	6318.87109375	6598.98583984375	699.8165893554688	f876c545e337ce4543f42e44	300.0	800.0	3500.0	1	1	0	1	1	65535	27	1	Mob_set_01	1	0	
2	Mob_set_01 03	0x00000190	0x000001F1	0x000001AE	10235.986328125	2913.44287109375	1081.121826171875	f2ef1f4616173645e6238744	300.0	800.0	3500.0	1	1	0	1	1	65535	28	1	Mob_set_01	1	0	
3	Mob_set_02 01	0x000001F1	0x00000252	0x0000020F	14596.990234375	-1704.669921875	1111.23388671875	f61364467015d5c47ce78a44	800.0	800.0	3500.0	1	1	0	1	1	65535	29	1	Mob_set_02	2	0	
4	Mob_set_02 02	0x00000252	0x000002B3	0x00000270	11328.86328125	-7498.95703125	863.215087890625	74033146a857eac5c4cd5744	300.0	800.0	3500.0	1	1	0	1	1	65535	30	1	Mob_set_02	2	0	
5	Mob_set_02 03	0x000002B3	0x00000314	0x000002D1	7448.45654296875	-11636.37890625	833.11181640625	a7c3e84584d135c628475044	0.0	800.0	3500.0	0	1	0	1	1	65535	31	1	Mob_set_02	2	0	
6	Mob_set_03 01	0x00000314	0x00000375	0x00000332	2918.44287109375	-11638.228515625	795.064697265625	16673645ead835c624c44644	0.0	800.0	3500.0	0	1	0	1	1	65535	32	1	Mob_set_03	3	0	
7	Mob_set_03 02	0x00000375	0x000003D6	0x00000393	-530.169921875	-7396.65673828125	740.1268920898438	e08a04c44125e7c51f083944	800.0	800.0	5000.0	1	1	0	1	1	65535	33	1	Mob_set_03	3	0	
8	Mob_set_04 03	0x000003D6	0x00000437	0x000003F4	-12471.8955078125	-6816.70166015625	886.0961303710938	95df42c69d05d5c527865d44	800.0	800.0	3500.0	1	1	0	1	1	65535	35	1	Mob_set_04	4	0	
9	Mob_set_05 01	0x00000437	0x00000498	0x00000455	-15958.044921875	-6282.86279296875	777.388671875	2e5879c6e756c4c5e0584244	0.0	800.0	5500.0	0	1	0	1	1	65535	36	1	Mob_set_05	5	0	
10	Mob_set_04 02	0x00000498	0x000004F9	0x000004B6	-8494.5029296875	-8411.0556640625	624.4055786132812	03ba04c6396c03c6f5191c44	0.0	800.0	3500.0	0	1	0	1	1	65535	37	1	Mob_set_04	4	0	
11	Mob_set_04 01	0x000004F9	0x0000055A	0x00000517	-4919.47509765625	-7954.9873046875	642.7852172851562	cdbb99c5e697f8c541b22044	0.0	800.0	3500.0	0	1	0	1	1	65535	1	1	Mob_set_04	4	0	
