index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	Mob_Set_01 01	0x000011CA	0x0000122B	0x000011E8	-9139.95703125	-2780.045166015625	223.29209899902344	d4cf0ec6b9c02dc5c74a5f43	0.0	500.0	800.0	0	1	1	1	1	10	2	1	Mob_Set_01	1	0	
1	Mob_Set_02 01	0x0000122B	0x0000128C	0x00001249	-8013.458984375	-2780.045166015625	223.29209899902344	ac6bfac5b9c02dc5c74a5f43	0.0	500.0	800.0	0	1	1	1	1	10	3	1	Mob_Set_02	2	0	
2	Mob_Set_03 01	0x0000128C	0x000012ED	0x000012AA	1641.32568359375	-1951.49951171875	990.5819702148438	6c2acd44fceff3c43fa57744	0.0	500.0	800.0	0	1	1	1	1	10	4	1	Mob_Set_03	3	0	
3	Mob_Set_04 01	0x000012ED	0x0000134E	0x0000130B	7538.6123046875	6490.41845703125	1985.6571044921875	e694eb4559d3ca450735f844	0.0	500.0	800.0	0	1	1	1	1	10	5	1	Mob_Set_04	4	0	
4	Mob_Set_05 01	0x0000134E	0x000013AF	0x0000136C	10768.0673828125	6792.431640625	2200.44384765625	454028467443d4451a870945	0.0	1000.0	1500.0	0	1	1	1	1	10	6	1	Mob_Set_05	5	0	
5	Mob_Set_06 01	0x000013AF	0x00001410	0x000013CD	-507.0028991699219	-616.3690795898438	931.38623046875	5f80fdc39f171ac4b8d86844	0.0	1000.0	1500.0	0	1	1	1	1	10	7	1	Mob_Set_06	6	0	
6	Mob_Set_07 01	0x00001410	0x00001471	0x0000142E	3444.468017578125	-11757.7080078125	983.5479736328125	7d475745d5b637c612e37544	0.0	500.0	800.0	0	1	1	1	1	10	8	1	Mob_Set_07	7	0	
7	Mob_Set_08 01	0x00001471	0x000014D2	0x0000148F	12568.798828125	-3265.21630859375	2266.031494140625	3263444676134cc581a00d45	0.0	500.0	800.0	0	1	1	1	1	10	9	1	Mob_Set_08	8	0	
8	Mob_Set_09 01	0x000014D2	0x00001533	0x000014F0	12568.798828125	-4831.4208984375	2266.031494140625	326344465efb96c581a00d45	0.0	500.0	800.0	0	1	1	1	1	10	10	1	Mob_Set_09	9	0	
9	Mob_Set_10 01	0x00001533	0x00001594	0x00001551	11774.1796875	8262.0517578125	2200.4384765625	b8f837463518014604870945	0.0	500.0	800.0	0	1	1	1	1	10	11	1	Mob_Set_10	10	0	
10	Mob_Set_11 01	0x00001594	0x000015F5	0x000015B2	12421.771484375	1962.24951171875	2239.4462890625	16174246fc47f54424f70b45	0.0	500.0	800.0	0	1	1	1	1	10	12	1	Mob_Set_11	11	0	
11	Mob_Set_12 01	0x000015F5	0x00001656	0x00001613	18192.248046875	16129.2626953125	1152.5146484375	7f208e460d057c4678109044	0.0	800.0	1000.0	0	1	1	1	1	10	13	1	Mob_Set_12	12	0	
12	Mob_Set_35 01	0x00001656	0x000016B7	0x00001674	17961.1796875	25208.271484375	452.3008117675781	5c528c468bf0c4468126e243	0.0	500.0	800.0	0	1	1	1	1	10	14	0	Mob_Set_35	35	0	
13	Mob_Set_14 01	0x000016B7	0x00001718	0x000016D5	15391.181640625	4611.3623046875	2242.01513671875	ba7c7046e61a90453e200c45	0.0	500.0	800.0	0	1	1	1	1	10	15	1	Mob_Set_14	14	0	
14	Mob_Set_15 01	0x00001718	0x00001779	0x00001736	14824.16015625	6386.69970703125	2251.57275390625	a4a067469995c7452ab90c45	0.0	500.0	800.0	0	1	1	1	1	10	16	1	Mob_Set_15	15	0	
15	Mob_Set_16 01	0x00001779	0x000017DA	0x00001797	14824.3232421875	2845.75341796875	2251.576171875	4ba167460edc314538b90c45	0.0	500.0	800.0	0	1	1	1	1	10	17	1	Mob_Set_16	16	0	
16	Mob_Set_17 01	0x000017DA	0x0000183B	0x000017F8	-4703.5263671875	-733.2506713867188	699.3204956054688	36fc92c50b5037c483d42e44	0.0	500.0	800.0	0	1	1	1	1	10	18	1	Mob_Set_17	17	0	
17	Mob_Set_18 01	0x0000183B	0x0000189C	0x00001859	5600.25732421875	11648.5673828125	979.6317749023438	0f02af45450236466fe87444	0.0	500.0	800.0	0	1	1	1	1	10	19	1	Mob_Set_18	18	0	
18	Mob_Set_19 01	0x0000189C	0x000018FD	0x000018BA	9362.7060546875	-2827.5849609375	2018.175048828125	d34a12465cb930c59a45fc44	0.0	500.0	800.0	0	1	1	1	1	10	20	1	Mob_Set_19	19	0	
19	Mob_Set_20 01	0x000018FD	0x0000195E	0x0000191B	11361.4921875	5364.10205078125	2231.169189453125	f8853146d1a0a745b5720b45	0.0	500.0	800.0	0	1	1	1	1	10	21	1	Mob_Set_20	20	0	
20	Mob_Set_21 01	0x0000195E	0x000019BF	0x0000197C	16125.9091796875	-10905.7861328125	2758.929931640625	a3f77b4625672ac6e16e2c45	0.0	500.0	800.0	0	1	1	1	1	10	22	1	Mob_Set_21	21	0	
21	Mob_Set_22 01	0x000019BF	0x00001A20	0x000019DD	21643.029296875	-12783.984375	2747.52197265625	0f16a946f0bf47c65ab82b45	0.0	0.0	800.0	0	1	1	1	1	10	23	1	Mob_Set_22	22	0	
22	Mob_Set_23 01	0x00001A20	0x00001A81	0x00001A3E	-6232.0	-1005.0001220703125	724.6790771484375	00c0c2c502407bc4762b3544	0.0	500.0	800.0	0	1	1	1	1	10	24	1	Mob_Set_23	23	0	
23	Mob_Set_24 01	0x00001A81	0x00001AE2	0x00001A9F	14560.2509765625	18320.109375	718.7119140625	0181634638208f4690ad3344	0.0	500.0	800.0	0	1	1	1	1	10	25	1	Mob_Set_24	24	0	
24	Mob_Set_26 01	0x00001AE2	0x00001B43	0x00001B00	23571.3828125	6723.6044921875	2379.88134765625	c426b846d61cd2451abe1445	0.0	500.0	800.0	0	1	1	1	1	10	27	1	Mob_Set_26	26	0	
25	Mob_Set_27 01	0x00001B43	0x00001BA4	0x00001B61	23149.85546875	1668.1123046875	2379.88916015625	b6dbb4469883d0443abe1445	0.0	500.0	800.0	0	1	1	1	1	10	27	1	Mob_Set_27	27	0	
26	Mob_Set_28 01	0x00001BA4	0x00001C05	0x00001BC2	9411.2119140625	-11200.9892578125	995.7587890625	d90c1346f5032fc690f07844	0.0	500.0	800.0	0	1	1	1	1	10	28	1	Mob_Set_28	28	0	
27	Mob_Set_25 01	0x00001C05	0x00001C66	0x00001C23	9515.943359375	-14124.658203125	995.7626953125	c6af1446a2b25cc6d0f07844	0.0	500.0	800.0	0	1	1	1	1	10	28	1	Mob_Set_25	25	0	
28	Mob_Set_29 01	0x00001C66	0x00001CC7	0x00001C84	19113.0	16396.0	987.8740844726562	0052954600188046f1f77644	0.0	500.0	800.0	0	1	1	1	1	10	30	1	Mob_Set_29	29	0	
29	Mob_Set_30 01	0x00001CC7	0x00001D28	0x00001CE5	20180.681640625	3455.16845703125	2379.87353515625	5da99d46b2f25745fabd1445	0.0	500.0	800.0	0	1	1	1	1	10	26	0	Mob_Set_30	30	0	
