index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	MOBSET_01 01	0x000000C4	0x00000121	0x000000E0	6240.615234375	-9593.8310546875	19507.07421875	ec04c34553e715c626669846	800.0	1200.0	2500.0	1	1	0	1	1	65535	1	1	MOBSET_01	1	0	
1	MOBSET_01 02	0x00000121	0x0000017E	0x0000013D	6496.01123046875	-13740.205078125	19095.400390625	1700cb45d2b056c6cd2e9546	800.0	1200.0	2500.0	1	1	0	1	1	65535	2	1	MOBSET_01	1	0	
2	MOBSET_02 01	0x0000017E	0x000001DB	0x0000019A	13828.5595703125	-19130.181640625	19412.72265625	3d1258465d7495c672a99746	0.0	1000.0	1500.0	0	1	0	1	1	65535	3	1	MOBSET_02	2	0	
3	MOBSET_02 02	0x000001DB	0x00000238	0x000001F7	18045.806640625	-17492.69140625	20658.4375	9dfb8c4662a988c6e064a146	800.0	1500.0	2500.0	1	1	0	1	1	65535	4	1	MOBSET_02	2	0	
4	MOBSET_02 03	0x00000238	0x00000295	0x00000254	17595.287109375	-13769.3037109375	20863.740234375	93768946372557c67bffa246	800.0	1500.0	2500.0	1	1	0	1	1	65535	5	1	MOBSET_02	2	0	
5	MOBSET_03 01	0x00000295	0x000002F2	0x000002B1	13801.515625	-5091.96533203125	17091.455078125	10a65746b91f9fc5e9868546	0.0	1500.0	2500.0	0	1	0	1	1	65535	6	1	MOBSET_03	3	0	
6	MOBSET_03 02	0x000002F2	0x0000034F	0x0000030E	13424.177734375	3135.5126953125	18695.673828125	b6c0514634f84345590f9246	800.0	1500.0	2500.0	1	1	0	1	1	65535	7	1	MOBSET_03	3	0	
7	MOBSET_03 03	0x0000034F	0x000003AC	0x0000036B	8931.853515625	9403.0400390625	20234.91015625	6a8f0b4629ec1246d2159e46	0.0	1500.0	2500.0	0	1	0	1	1	65535	8	1	MOBSET_03	3	0	
8	MOBSET_03 04	0x000003AC	0x00000409	0x000003C8	7919.88818359375	5608.08935546875	18152.62890625	1b7ff745b740af4542d18d46	0.0	1500.0	1600.0	0	1	0	1	1	65535	9	1	MOBSET_03	3	0	
9	MOBSET_05 01	0x00000409	0x00000466	0x00000425	2623.03857421875	18144.044921875	20828.666015625	9ef0234517c08d4655b9a246	0.0	800.0	2500.0	0	1	0	1	1	65535	10	1	MOBSET_05	5	0	
10	MOBSET_04 01	0x00000466	0x000004C3	0x00000482	9.320300102233887	14179.8095703125	20778.646484375	f31f15413d8f5d464b55a246	0.0	1500.0	2500.0	0	1	0	1	1	65535	11	1	MOBSET_04	4	0	
11	MOBSET_04 02	0x000004C3	0x00000520	0x000004DF	5477.7001953125	15075.6328125	20815.3125	9a2dab45888e6b46a09ea246	0.0	1500.0	2500.0	0	1	0	1	1	65535	12	1	MOBSET_04	4	0	
12	MOBSET_01 03	0x00000520	0x0000057D	0x0000053C	13712.798828125	-13916.611328125	18861.546875	32435646727259c6185b9346	800.0	1200.0	2500.0	1	1	0	1	1	65535	13	1	MOBSET_01	1	0	
13	MOBSET_02 04	0x0000057D	0x000005DA	0x00000599	16522.4453125	-9533.9130859375	19878.6484375	e4148146a7f714c64c4d9b46	800.0	1500.0	2500.0	1	1	0	1	1	65535	14	1	MOBSET_02	2	0	
14	MOBSET_01 04	0x000005DA	0x00000637	0x000005F6	12866.490234375	-13916.611328125	18861.546875	f6094946727259c6185b9346	800.0	1200.0	2500.0	1	1	0	1	1	65535	15	1	MOBSET_01	1	0	
15	MOBSET_01 05	0x00000637	0x00000694	0x00000653	7872.62646484375	-13564.0791015625	18970.29296875	0305f64551f053c696349446	800.0	1200.0	2500.0	1	1	0	1	1	65535	16	1	MOBSET_01	1	0	
16	MOBSET_01 06	0x00000694	0x000006F1	0x000006B0	6574.00439453125	-8486.23046875	19436.39453125	0970cd45ec9804c6cad89746	800.0	1200.0	2500.0	1	1	0	1	1	65535	17	1	MOBSET_01	1	0	
