index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	Mob_set_2 01 (P)	0x00000110	0x00000175	0x00000134	-5090.52392578125	-2845.494140625	6408.1318359375	31149fc5e8d731c50e41c845	0.0	500.0	3500.0	0	1	0	1	1	65535	2	1	Mob_set_2	2	0	
1	Mob_set_3 01 (A)	0x00000175	0x000001DA	0x00000199	-4602.04296875	-2508.049560546875	6431.85546875	58d08fc5cbc01cc5d8fec845	0.0	500.0	3500.0	0	1	0	1	1	65535	3	1	Mob_set_3	3	0	
2	Mob_set_4 01 (A)	0x000001DA	0x0000023F	0x000001FE	-4622.14404296875	253.1938018798828	6547.1962890625	277190c59d317d439299cc45	0.0	500.0	3500.0	0	1	0	1	1	65535	4	1	Mob_set_4	4	0	
3	Mob_set_5 01 (P)	0x0000023F	0x000002A4	0x00000263	-5352.3251953125	-691.2463989257812	6496.84912109375	9a42a7c5c5cf2cc4cb06cb45	0.0	500.0	3500.0	0	1	0	1	1	65535	5	1	Mob_set_5	5	0	
4	Mob_set_1 02 (A)	0x000002A4	0x00000309	0x000002C8	1087.9205322265625	1995.26025390625	4858.45166015625	75fd87445468f9449dd39745	0.0	500.0	3500.0	0	1	0	1	1	65535	6	1	Mob_set_1	1	0	
5	Mob_set_3 02 (A)	0x00000309	0x0000036E	0x0000032D	7208.28515625	-2696.474365234375	6538.19384765625	4842e145978728c58d51cc45	0.0	500.0	3500.0	0	1	0	1	1	65535	1	1	Mob_set_3	3	0	
6	Mob_set_5 02 (P)	0x0000036E	0x000003D3	0x00000392	-4580.2587890625	586.0062255859375	6561.90966796875	12228fc566801244470fcd45	0.0	500.0	3500.0	0	1	0	1	1	65535	7	1	Mob_set_5	5	0	
7	Mob_set_1 01 (A)	0x000003D3	0x00000438	0x000003F7	1087.8828125	-285.3656005859375	4821.2333984375	40fc8744ccae8ec3dea99645	0.0	500.0	3500.0	0	1	0	1	1	65535	8	1	Mob_set_1	1	0	
8	Mob_set_1 03 (A)	0x00000438	0x0000049D	0x0000045C	1868.3095703125	297.54119873046875	4818.01416015625	e889e94446c594431d909645	0.0	500.0	3500.0	0	1	0	1	1	65535	9	1	Mob_set_1	1	0	
9	Mob_set_8 01	0x0000049D	0x000004FA	0x000004B9	3583.4345703125	12.206600189208984	6814.34033203125	f4f65f453c4e4341b9f2d445	0.0	1.0	11000.0	0	1	0	1	1	65535	10	0	Mob_set_8	8	0	
10	Mob_set_4 02 (A)	0x000004FA	0x0000055F	0x0000051E	6249.30810546875	1329.215087890625	6624.2001953125	774ac345e226a6449a01cf45	0.0	5000.0	6000.0	2	1	0	1	1	65535	11	1	Mob_set_4	4	0	
11	Mob_set_5 03 (P)	0x0000055F	0x000005C4	0x00000583	-4823.9306640625	-2870.609130859375	6412.28857421875	72bf96c5bf6933c54f62c845	0.0	500.0	3500.0	0	1	0	1	1	65535	12	1	Mob_set_5	5	0	
12	Mob_set_2 03 (P)	0x000005C4	0x00000629	0x000005E8	-5366.4912109375	-180.01280212402344	6514.103515625	eeb3a7c5470334c3d490cb45	0.0	500.0	3500.0	0	1	0	1	1	65535	13	1	Mob_set_2	2	0	
13	Mob_set_3 03 (A)	0x00000629	0x0000068E	0x0000064D	5336.43212890625	-1125.918701171875	6741.18701171875	75c3a64566bd8cc47fa9d245	0.0	500.0	3500.0	0	1	0	1	1	65535	14	1	Mob_set_3	3	0	
14	Mob_set_7 01	0x0000068E	0x00000793	0x000006AA	-4866.498046875	-423.17279052734375	6509.29443359375	fc1398c51e96d3c35b6acb45	0.0	2000.0	3500.0	0	1	0	1	1	65535	15	0	Mob_set_7	7	14	-5133.8818359375,-377.8082275390625,6463.1708984375;-5700.015625,-510.73651123046875,6447.2431640625;-5910.93212890625,-1037.55615234375,6421.154296875;-4706.546875,-1067.8458251953125,6442.470703125;-3976.569091796875,-1182.1341552734375,6453.1904296875;-3853.40673828125,-912.1073608398438,6467.26416015625;-4405.02587890625,-262.46563720703125,6482.6337890625;-4027.70947265625,172.6251220703125,6508.9404296875;-3883.48046875,420.1817626953125,6522.7177734375;-3923.77734375,571.5467529296875,6528.1962890625;-4939.67626953125,848.4600830078125,6518.06005859375;-5444.09716796875,408.181884765625,6490.39599609375;-5767.62353515625,67.36767578125,6470.455078125;-5148.78466796875,-272.072265625,6467.32421875
15	Mob_set_4 03 (A)	0x00000793	0x000007F8	0x000007B7	5854.21435546875	-5315.90869140625	6667.50341796875	b7f1b645451fa6c5075cd045	0.0	5000.0	6000.0	2	1	0	1	1	65535	16	1	Mob_set_4	4	0	
16	Mob_set_3 04 (A)	0x000007F8	0x0000085D	0x0000081C	5233.3515625	-3650.375732421875	6717.8369140625	d08aa345032664c5b2eed145	0.0	500.0	3500.0	0	1	0	1	1	65535	17	1	Mob_set_3	3	0	
17	Mob_set_3 05 (A)	0x0000085D	0x000008C2	0x00000881	6880.06103515625	-254.26980590820312	6562.52880859375	7d00d74512457ec33b14cd45	0.0	500.0	3500.0	2	1	0	1	1	65535	18	1	Mob_set_3	3	0	
