index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	MOBSET_01 01	0x000000C4	0x00000121	0x000000E0	-14363.3857421875	-7401.99462890625	1018.2653198242188	8b6d60c6f54fe7c5fb907e44	0.0	1500.0	3500.0	0	1	0	1	1	65535	9	1	MOBSET_01	1	0	
1	MOBSET_01 02	0x00000121	0x0000017E	0x0000013D	-17375.376953125	-11507.1455078125	1176.2706298828125	c1be87c695cc33c6a9089344	0.0	600.0	3500.0	0	1	0	1	1	65535	1	1	MOBSET_01	1	0	
2	MOBSET_01 03	0x0000017E	0x000001DB	0x0000019A	-17479.892578125	-17104.81640625	2507.556640625	c98f88c6a2a185c6e8b81c45	0.0	1500.0	3500.0	0	1	0	1	1	65535	2	1	MOBSET_01	1	0	
3	MOBSET_01 04	0x000001DB	0x00000238	0x000001F7	-14059.8017578125	-13397.6015625	3279.31884765625	35af5bc6685651c61af54c45	0.0	800.0	3500.0	0	1	0	1	1	65535	3	1	MOBSET_01	1	0	
4	MOBSET_02 01	0x00000238	0x00000295	0x00000254	-10177.9599609375	-7964.33251953125	2326.203369140625	d7071fc6a9e2f8c541631145	0.0	1500.0	3500.0	0	1	0	1	1	65535	5	1	MOBSET_02	2	0	
5	MOBSET_02 02	0x00000295	0x000002F2	0x000002B1	-11984.8642578125	-1855.197509765625	2458.672119140625	75433bc652e6e7c4c1aa1945	0.0	3000.0	8000.0	0	1	0	1	1	65535	6	1	MOBSET_02	2	0	
6	MOBSET_02 03	0x000002F2	0x0000034F	0x0000030E	-8695.3828125	1243.195068359375	2503.192138671875	88dd07c63e669b4413731c45	0.0	3000.0	8000.0	0	1	0	1	1	65535	6	1	MOBSET_02	2	0	
7	MOBSET_03 01	0x0000034F	0x000003AC	0x0000036B	-10608.5673828125	6033.71044921875	2545.826171875	45c225c6af8dbc45381d1f45	0.0	2000.0	6000.0	0	1	0	1	1	65535	7	1	MOBSET_03	3	0	
8	MOBSET_03 02	0x000003AC	0x00000409	0x000003C8	-14317.453125	8359.5263671875	2668.560302734375	d0b55fc61b9e0246f7c82645	0.0	1000.0	3500.0	0	1	0	1	1	65535	8	1	MOBSET_03	3	0	
9	MOBSET_03 03	0x00000409	0x00000466	0x00000425	-15690.82421875	10802.9462890625	2668.560302734375	4c2b75c6c9cb2846f7c82645	0.0	1000.0	3500.0	0	1	0	1	1	65535	10	1	MOBSET_03	3	0	
10	MOBSET_03 04	0x00000466	0x000004C3	0x00000482	-14828.4892578125	14714.25390625	2120.445068359375	f5b167c604e965461f870445	0.0	2000.0	6000.0	0	1	0	1	1	65535	11	1	MOBSET_03	3	0	
11	MOBSET_04 01	0x000004C3	0x00000520	0x000004DF	-17248.12890625	17298.525390625	1989.227294921875	42c086c60d25874646a7f844	0.0	2000.0	6000.0	0	1	0	1	1	65535	12	1	MOBSET_04	4	0	
12	MOBSET_04 02	0x00000520	0x0000057D	0x0000053C	-18654.009765625	20779.103515625	1936.52099609375	05bc91c63556a246ac10f244	0.0	2000.0	6000.0	0	1	0	1	1	65535	13	1	MOBSET_04	4	0	
13	MOBSET_05 01	0x0000057D	0x000005DA	0x00000599	-19040.34375	22976.5390625	1917.5323486328125	b0c094c61481b34609b1ef44	0.0	1000.0	8000.0	0	1	0	1	1	65535	14	1	MOBSET_05	5	0	
14	MOBSET_02 04	0x000005DA	0x00000637	0x000005F6	-10767.5478515625	-582.380859375	2450.334228515625	313e28c6609811c459251945	0.0	3000.0	8000.0	0	1	0	1	1	65535	4	1	MOBSET_02	2	0	
15	MOBSET_02 05	0x00000637	0x00000694	0x00000653	-10187.8193359375	728.0968017578125	2409.099609375	472f1fc63206364498911645	0.0	3000.0	8000.0	0	1	0	1	1	65535	15	1	MOBSET_02	2	0	
16	MOBSET_02 06	0x00000694	0x000006F1	0x000006B0	-8809.896484375	2518.667724609375	2456.138916015625	96a709c6af6a1d4539821945	0.0	3000.0	8000.0	0	1	0	1	1	65535	16	1	MOBSET_02	2	0	
17	MOBSET_02 07	0x000006F1	0x0000074E	0x0000070D	-7045.015625	177.803955078125	2564.2255859375	2028dcc5d0cd31439c432045	0.0	3000.0	8000.0	0	1	0	1	1	65535	17	1	MOBSET_02	2	0	
18	MOBSET_04 03	0x0000074E	0x000007AB	0x0000076A	-18202.69140625	19780.939453125	1894.751953125	62358ec6e1899a4610d8ec44	0.0	2000.0	6000.0	0	1	0	1	1	65535	18	1	MOBSET_04	4	0	
19	MOBSET_04 04	0x000007AB	0x00000808	0x000007C7	-17417.20703125	19278.37109375	1895.194091796875	6a1288c6be9c964636e6ec44	0.0	2000.0	6000.0	0	1	0	1	1	65535	19	1	MOBSET_04	4	0	
20	MOBSET_04 05	0x00000808	0x00000865	0x00000824	-18978.32421875	19263.390625	1872.6309814453125	a64494c6c87e96463114ea44	0.0	2000.0	6000.0	0	1	0	1	1	65535	20	1	MOBSET_04	4	0	
