index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	Mob_Set_01 01	0x000008D6	0x00000937	0x000008F4	-18724.265625	18326.28125	1478.566650390625	884892c6902c8f4622d2b844	0.0	500.0	800.0	0	1	1	1	1	10	1	1	Mob_Set_01	1	0	
1	Mob_Set_02 01	0x00000937	0x00000998	0x00000955	-17773.109375	19926.1328125	1481.3291015625	38da8ac644ac9b46882ab944	0.0	500.0	800.0	0	1	1	1	1	10	2	1	Mob_Set_02	2	0	
2	Mob_Set_03 01	0x00000998	0x000009F9	0x000009B6	-4948.75341796875	16126.60546875	1598.4730224609375	07a69ac56cfa7b4623cfc744	0.0	500.0	800.0	0	1	1	1	1	10	3	1	Mob_Set_03	3	0	
3	Mob_Set_04 01	0x000009F9	0x00000A5A	0x00000A17	-12179.4208984375	23516.158203125	1534.238525390625	af4d3ec651b8b746a2c7bf44	0.0	500.0	800.0	0	1	1	1	1	10	4	1	Mob_Set_04	4	0	
4	Mob_Set_05 01	0x00000A5A	0x00000ABB	0x00000A78	-4239.1455078125	14551.4169921875	1716.2342529296875	2a7984c5ab5d63467f87d644	0.0	500.0	800.0	0	1	1	1	1	10	5	1	Mob_Set_05	5	0	
5	Mob_Set_06 01	0x00000ABB	0x00000B1C	0x00000AD9	-1640.8388671875	15165.046875	1679.5806884765625	d81acdc430f46c4695f2d144	0.0	500.0	800.0	0	1	1	1	1	10	6	1	Mob_Set_06	6	0	
6	Mob_Set_07 01	0x00000B1C	0x00000B7D	0x00000B3A	-7192.53076171875	18728.080078125	1677.0467529296875	3fc4e0c5295092467fa1d144	0.0	500.0	800.0	0	1	1	1	1	10	7	1	Mob_Set_07	7	0	
7	Mob_Set_08 01	0x00000B7D	0x00000BDE	0x00000B9B	-1946.5809326171875	16912.08984375	1558.7724609375	9752f3c42e208446b8d8c244	0.0	500.0	800.0	0	1	1	1	1	10	8	1	Mob_Set_08	8	0	
8	Mob_Set_09 01	0x00000BDE	0x00000C3F	0x00000BFC	-4090.9609375	18370.048828125	1591.0484619140625	60af7fc519848f468de1c644	0.0	500.0	800.0	0	1	1	1	1	10	9	1	Mob_Set_09	9	0	
9	Mob_Set_10 01	0x00000C3F	0x00000CA0	0x00000C5D	-5326.4091796875	23845.40234375	2367.775634765625	4673a6c5ce4aba4669fc1345	0.0	500.0	800.0	0	1	1	1	1	10	10	1	Mob_Set_10	10	0	
10	Mob_Set_11 01	0x00000CA0	0x00000D01	0x00000CBE	-908.0391235351562	13699.5	1599.3037109375	810263c4000e5646b8e9c744	0.0	500.0	800.0	0	1	1	1	1	10	11	1	Mob_Set_11	11	0	
11	Mob_Set_12 01	0x00000D01	0x00000D62	0x00000D1F	-2630.90625	17509.8125	1612.31591796875	806e24c5a0cb88461c8ac944	0.0	500.0	800.0	0	1	1	1	1	10	12	1	Mob_Set_12	12	0	
12	Mob_Set_13 01	0x00000D62	0x00000DC3	0x00000D80	-4241.1484375	13922.19921875	1621.0089111328125	308984c5cc88594649a0ca44	0.0	500.0	800.0	0	1	1	1	1	10	13	1	Mob_Set_13	13	0	
13	Mob_Set_14 01	0x00000DC3	0x00000E24	0x00000DE1	-10203.685546875	19839.98828125	1621.8746337890625	be6e1fc6faff9a46fdbbca44	0.0	500.0	800.0	0	1	1	1	1	10	14	1	Mob_Set_14	14	0	
14	Mob_Set_15 01	0x00000E24	0x00000E85	0x00000E42	16126.4306640625	18300.78515625	3851.40185546875	b9f97b4692f98e466eb67045	0.0	500.0	800.0	0	1	1	1	1	10	15	1	Mob_Set_15	15	0	
15	Mob_Set_16 01	0x00000E85	0x00000EE6	0x00000EA3	-371.5741882324219	16448.9765625	1735.8133544921875	7fc9b9c3f481804607fad844	0.0	500.0	800.0	0	1	1	1	1	10	16	1	Mob_Set_16	16	0	
16	Mob_Set_17 01	0x00000EE6	0x00000F47	0x00000F04	22007.466796875	20767.078125	4079.979248046875	efeeab46283ea246abff7e45	0.0	500.0	800.0	0	1	1	1	1	10	17	1	Mob_Set_17	17	0	
17	Mob_Set_18 01	0x00000F47	0x00000FA8	0x00000F65	20705.20703125	18382.251953125	3799.4501953125	6ac2a146819c8f4634776d45	0.0	500.0	800.0	0	1	1	1	1	10	18	1	Mob_Set_18	18	0	
18	Mob_Set_19 01	0x00000FA8	0x00001009	0x00000FC6	18533.6640625	7422.06640625	4078.504638671875	54cb904688f0e74513e87e45	0.0	500.0	800.0	0	1	1	1	1	10	19	1	Mob_Set_19	19	0	
19	Mob_Set_20 01	0x00001009	0x0000106A	0x00001027	17872.638671875	-4114.8486328125	4026.408203125	47a18b46ca9680c588a67b45	0.0	500.0	800.0	0	1	1	1	1	10	20	1	Mob_Set_20	20	0	
20	Mob_Set_21 01	0x0000106A	0x000010CB	0x00001088	18225.17578125	-2757.53759765625	4068.76708984375	5a628e469a582cc5464c7e45	0.0	500.0	800.0	0	1	1	1	1	10	21	1	Mob_Set_21	21	0	
21	Mob_Set_22 01	0x000010CB	0x0000112C	0x000010E9	-10591.2998046875	-10071.662109375	2828.8818359375	337d25c6a65e1dc61cce3045	0.0	500.0	800.0	0	1	1	1	1	10	22	1	Mob_Set_22	22	0	
22	Mob_Set_23 01	0x0000112C	0x0000118D	0x0000114A	-3964.556884765625	-13227.8212890625	2008.0692138671875	e9c877c549af4ec63702fb44	0.0	500.0	800.0	0	1	1	1	1	10	23	1	Mob_Set_23	23	0	
23	Mob_Set_24 01	0x0000118D	0x000011EE	0x000011AB	4786.4697265625	-19408.611328125	1918.884765625	c293954539a197c650dcef44	0.0	500.0	800.0	0	1	1	1	1	10	24	1	Mob_Set_24	24	0	
24	Mob_Set_25 01	0x000011EE	0x0000124F	0x0000120C	1722.82275390625	-19046.650390625	1971.3095703125	545ad7444dcd94c6e869f644	0.0	500.0	800.0	0	1	1	1	1	10	25	1	Mob_Set_25	25	0	
25	Mob_Set_26 01	0x0000124F	0x000012B0	0x0000126D	-8808.7373046875	-1143.334228515625	2362.6962890625	f3a209c6b2ea8ec424ab1345	0.0	500.0	800.0	0	1	1	1	1	10	26	1	Mob_Set_26	26	0	
26	Mob_Set_27 01	0x000012B0	0x00001311	0x000012CE	9110.6494140625	-8708.98828125	2601.748046875	995a0e46f41308c6f89b2245	0.0	500.0	800.0	0	1	1	1	1	10	27	1	Mob_Set_27	27	0	
27	Mob_Set_28 01	0x00001311	0x00001372	0x0000132F	3738.38720703125	18302.33984375	1803.738037109375	32a66945aefc8e469e77e144	800.0	1600.0	2500.0	1	2	0	2	1	10	28	1	Mob_Set_28	28	0	
28	Mob_Set_28 02	0x00001372	0x000013D3	0x00001390	6442.29345703125	21859.40625	2047.102783203125	5952c945d0c6aa464ae3ff44	1000.0	1600.0	3500.0	1	4	2	4	1	10	29	1	Mob_Set_28	28	0	
29	Mob_Set_28 03	0x000013D3	0x00001434	0x000013F1	12171.1875	25974.19921875	2912.14208984375	c02c3e4666ecca4646023645	1000.0	2000.0	3500.0	1	4	2	4	1	10	30	1	Mob_Set_28	28	0	
30	Mob_Set_29 01	0x00001434	0x00001495	0x00001452	18620.16015625	25247.43359375	3382.362548828125	52789146de3ec546cd655345	800.0	1600.0	3500.0	1	2	0	2	1	10	31	1	Mob_Set_29	29	0	
31	Mob_Set_29 02	0x00001495	0x000014F6	0x000014B3	21511.134765625	22272.46484375	3924.55224609375	450ea846ee00ae46d6487545	800.0	1600.0	3500.0	1	2	0	2	1	10	32	1	Mob_Set_29	29	0	
32	Mob_Set_29 03	0x000014F6	0x00001557	0x00001514	22519.201171875	18964.6953125	4041.401611328125	67eeaf46642994466d967c45	1000.0	1600.0	3500.0	1	2	0	2	1	10	33	1	Mob_Set_29	29	0	
33	Mob_Set_30 01	0x00001557	0x000015B8	0x00001575	21389.650390625	16740.4453125	3883.948486328125	4d1ba746e4c882462dbf7245	1000.0	1600.0	3500.0	1	4	2	4	1	10	34	1	Mob_Set_30	30	0	
34	Mob_Set_30 02	0x000015B8	0x00001619	0x000015D6	16122.193359375	17238.908203125	3753.192626953125	c6e87b46d1ad864615936a45	500.0	1600.0	3500.0	1	2	0	2	1	10	35	1	Mob_Set_30	30	0	
35	Mob_Set_30 03	0x00001619	0x0000167A	0x00001637	13761.8359375	14000.6298828125	3750.57470703125	5807574685c25a4632696a45	800.0	1600.0	3500.0	1	3	1	3	1	10	36	1	Mob_Set_30	30	0	
36	Mob_Set_30 04	0x0000167A	0x000016DB	0x00001698	16096.0185546875	9812.8603515625	3724.12255859375	13807b4671531946f6c16845	800.0	1600.0	3500.0	1	3	1	3	1	10	37	1	Mob_Set_30	30	0	
37	Mob_Set_30 05	0x000016DB	0x0000173C	0x000016F9	20651.849609375	5983.28076171875	4134.2294921875	b357a1463ffaba45d6318145	500.0	1600.0	3500.0	1	2	0	2	1	10	38	1	Mob_Set_30	30	0	
38	Mob_Set_31 01	0x0000173C	0x0000179D	0x0000175A	24056.185546875	16266.4833984375	4119.9599609375	5ff0bb46ef297e46aebf8045	800.0	1600.0	3500.0	1	2	0	2	1	10	39	1	Mob_Set_31	31	0	
39	Mob_Set_31 02	0x0000179D	0x000017FE	0x000017BB	24489.69140625	12121.2080078125	4617.359375	6253bf46d5643d46e04a9045	800.0	1600.0	3500.0	1	2	0	2	1	10	40	1	Mob_Set_31	31	0	
40	Mob_Set_31 03	0x000017FE	0x0000185F	0x0000181C	22932.392578125	2867.386962890625	4269.3525390625	c928b34631363345d26a8545	1000.0	1600.0	3500.0	1	4	2	4	1	10	41	1	Mob_Set_31	31	0	
41	Mob_Set_31 04	0x0000185F	0x000018C0	0x0000187D	22723.349609375	1776.897216796875	4294.341796875	b386b146b61cde44bc328645	1000.0	1600.0	3500.0	1	3	1	3	1	10	42	1	Mob_Set_31	31	0	
42	Mob_Set_32 01	0x000018C0	0x00001921	0x000018DE	22691.337890625	14229.287109375	4422.484375	ad46b14626555e46e0338a45	0.0	500.0	1200.0	0	1	0	1	1	10	43	1	Mob_Set_32	32	0	
43	Mob_Set_30 06	0x00001921	0x00001982	0x0000193F	21440.833984375	-2466.861328125	4285.99853515625	ab81a746c82d1ac5fdef8545	800.0	1600.0	3500.0	1	3	1	3	1	10	44	1	Mob_Set_30	30	0	
44	Mob_Set_30 07	0x00001982	0x000019E3	0x000019A0	17117.8984375	-3186.320556640625	3750.588134765625	ccbb8546212547c569696a45	800.0	1600.0	3500.0	1	2	0	2	1	10	45	1	Mob_Set_30	30	0	
45	Mob_Set_30 08	0x000019E3	0x00001A44	0x00001A01	13552.7138671875	-836.998779296875	2953.02490234375	dbc25346ec3f51c466903845	1000.0	1600.0	3500.0	1	3	1	3	1	10	46	1	Mob_Set_30	30	0	
46	Mob_Set_30 09	0x00001A44	0x00001AA5	0x00001A62	9901.57421875	-1174.7373046875	2611.3154296875	4cb61a4698d792c40c352345	1000.0	1600.0	3500.0	1	3	1	3	1	10	47	1	Mob_Set_30	30	0	
47	Mob_Set_36 01	0x00001AA5	0x00001B06	0x00001AC3	8150.90478515625	-16054.306640625	1913.0	3db7fe453ad97ac60020ef44	1000.0	2500.0	3500.0	1	4	2	4	1	10	48	1	Mob_Set_36	36	0	
48	Mob_Set_36 02	0x00001B06	0x00001B67	0x00001B24	10952.009765625	-12999.9619140625	1785.599609375	0a202b46d91f4bc63033df44	1000.0	2500.0	3500.0	1	4	2	4	1	10	49	1	Mob_Set_36	36	0	
49	Mob_Set_36 03	0x00001B67	0x00001BC8	0x00001B85	13524.8447265625	-15144.7587890625	1978.5423583984375	6153534609a36cc65b51f744	1000.0	2500.0	3500.0	1	4	2	4	1	10	50	1	Mob_Set_36	36	0	
50	Mob_Set_36 04	0x00001BC8	0x00001C29	0x00001BE6	5236.3349609375	-12683.4140625	1911.72802734375	aea2a345a82d46c64cf7ee44	1000.0	1600.0	3500.0	1	4	2	4	1	10	51	1	Mob_Set_36	36	0	
51	Mob_Set_36 05	0x00001C29	0x00001C8A	0x00001C47	-657.7073974609375	-12683.4140625	1953.4510498046875	466d24c4a82d46c66f2ef444	1000.0	2500.0	3500.0	1	4	2	4	1	10	52	1	Mob_Set_36	36	0	
52	Mob_Set_36 06	0x00001C8A	0x00001CEB	0x00001CA8	-5071.7080078125	-12683.4140625	1981.3673095703125	aa7d9ec5a82d46c6c1abf744	1000.0	2500.0	3500.0	1	4	2	4	1	10	53	1	Mob_Set_36	36	0	
53	Mob_Set_34 01	0x00001CEB	0x00001D4C	0x00001D09	3144.10302734375	-6236.673828125	1818.9404296875	a681444564e5c2c5185ee344	1000.0	2500.0	3500.0	1	4	2	4	1	10	54	1	Mob_Set_34	34	0	
54	Mob_Set_34 02	0x00001D4C	0x00001DAD	0x00001D6A	-591.436279296875	-2599.496337890625	1926.07568359375	ecdb13c4f17722c56cc2f044	1000.0	2500.0	3500.0	1	4	2	4	1	10	55	1	Mob_Set_34	34	0	
55	Mob_Set_34 03	0x00001DAD	0x00001E0E	0x00001DCB	-2830.73095703125	-7304.2724609375	1972.4559326171875	b2eb30c52e42e4c5978ef644	1000.0	2500.0	3500.0	1	4	2	4	1	10	56	1	Mob_Set_34	34	0	
56	Mob_Set_34 04	0x00001E0E	0x00001E6F	0x00001E2C	-489.60211181640625	-9245.89453125	1813.65185546875	12cdf4c3947710c6dcb4e244	1000.0	2500.0	3500.0	1	4	2	4	1	10	57	1	Mob_Set_34	34	0	
57	Mob_Set_34 05	0x00001E6F	0x00001ED0	0x00001E8D	-7006.6767578125	-4217.29833984375	1798.2520751953125	6af5dac563ca83c511c8e044	1000.0	2500.0	3500.0	1	4	2	4	1	10	58	1	Mob_Set_34	34	0	
58	Mob_Set_34 06	0x00001ED0	0x00001F31	0x00001EEE	-5154.9619140625	1532.656982421875	1798.2550048828125	b217a1c50695bf4429c8e044	1000.0	2500.0	3500.0	1	4	2	4	1	10	59	1	Mob_Set_34	34	0	
59	Mob_Set_34 07	0x00001F31	0x00001F92	0x00001F4F	-8246.3056640625	2789.51416015625	2284.1533203125	39d900c63a582e4574c20e45	1000.0	1600.0	3500.0	1	3	1	3	1	10	60	1	Mob_Set_34	34	0	
60	Mob_Set_35 01	0x00001F92	0x00001FF3	0x00001FB0	-2268.9130859375	-14867.322265625	1987.670166015625	9cce0dc54a4d68c67275f844	1000.0	2500.0	3500.0	1	4	2	4	1	10	61	1	Mob_Set_35	35	0	
61	Mob_Set_35 02	0x00001FF3	0x00002054	0x00002011	-2268.9130859375	-19320.599609375	1965.19140625	9cce0dc533f196c620a6f544	1000.0	2500.0	3500.0	1	4	2	4	1	10	62	1	Mob_Set_35	35	0	
62	Mob_Set_35 03	0x00002054	0x000020B5	0x00002072	1381.3450927734375	-17415.1953125	1832.9739990234375	0babac44640e88c62b1fe544	1000.0	2500.0	3500.0	1	4	2	4	1	10	63	1	Mob_Set_35	35	0	
63	Mob_Set_35 04	0x000020B5	0x00002116	0x000020D3	5896.509765625	-23649.44140625	1912.2562255859375	1444b845e2c2b8c63308ef44	1000.0	2500.0	3500.0	1	4	2	4	1	10	64	1	Mob_Set_35	35	0	
64	Mob_Set_33 01	0x00002116	0x00002177	0x00002134	10743.822265625	-21253.263671875	1794.2354736328125	4adf2746870aa6c68947e044	1000.0	2500.0	3500.0	1	4	2	4	1	10	65	1	Mob_Set_33	33	0	
65	Mob_Set_33 02	0x00002177	0x000021D8	0x00002195	13625.0263671875	-18248.458984375	1960.39404296875	1be45446eb908ec69c0cf544	1000.0	2500.0	3500.0	1	4	2	4	1	10	66	1	Mob_Set_33	33	0	
66	Mob_Set_33 03	0x000021D8	0x00002239	0x000021F6	17467.4375	-17366.6328125	1700.000244140625	e076884644ad87c60280d444	1000.0	2500.0	3500.0	1	4	2	4	1	10	67	1	Mob_Set_33	33	0	
67	Mob_Set_33 04	0x00002239	0x0000229A	0x00002257	21150.5546875	-15357.7724609375	2160.6943359375	1c3da54617f76fc61c0b0745	1000.0	2500.0	3500.0	1	4	2	4	1	10	68	1	Mob_Set_33	33	0	
68	Mob_Set_33 05	0x0000229A	0x000022FB	0x000022B8	20737.2109375	-21366.607421875	1855.518798828125	6c02a24637eda6c69af0e744	1000.0	2500.0	3500.0	1	4	2	4	1	10	69	1	Mob_Set_33	33	0	
69	Mob_Set_38 01	0x000022FB	0x0000235C	0x00002319	-13705.6953125	-7340.2626953125	1924.2117919921875	c82656c61a62e5c5c786f044	0.0	1500.0	6000.0	0	1	0	1	1	30	70	1	Mob_Set_38	38	0	
70	Mob_Set_37 01	0x0000235C	0x000023BD	0x0000237A	-10406.015625	-3064.753662109375	1798.253662109375	109822c60f8c3fc51ec8e044	1200.0	3000.0	4000.0	1	4	2	4	1	10	71	1	Mob_Set_37	37	0	
71	Mob_Set_37 02	0x000023BD	0x0000241E	0x000023DB	-8875.796875	-7683.884765625	2434.858154296875	30af0ac6141ff0c5bb2d1845	1000.0	3000.0	4000.0	1	4	2	4	1	10	72	1	Mob_Set_37	37	0	
72	Mob_Set_37 03	0x0000241E	0x0000247F	0x0000243C	-13030.185546875	-7164.7421875	1929.879150390625	be984bc6f0e5dfc5223cf144	1000.0	3000.0	4000.0	1	4	2	4	1	10	73	1	Mob_Set_37	37	0	
73	Mob_Set_37 04	0x0000247F	0x000024E0	0x0000249D	-15813.3466796875	-5030.9814453125	1808.8446044921875	631577c6da379dc5071be244	1000.0	3000.0	4000.0	1	4	2	4	1	10	74	1	Mob_Set_37	37	0	
74	Mob_Set_37 05	0x000024E0	0x00002541	0x000024FE	-7863.27880859375	-11105.0732421875	2302.90185546875	3bbaf5c54b842dc66eee0f45	1000.0	3000.0	4000.0	1	4	2	4	1	10	76	1	Mob_Set_37	37	0	
75	Mob_Set_39 01	0x00002541	0x000025A2	0x0000255F	-6728.8779296875	25696.498046875	1592.749755859375	0647d2c5ffc0c846fe17c744	0.0	500.0	2000.0	0	1	0	1	1	10	77	1	Mob_Set_39	39	0	
76	Mob_Set_40 01	0x000025A2	0x00002603	0x000025C0	-5997.45947265625	25874.806640625	1592.749755859375	ad6bbbc59d25ca46fe17c744	0.0	500.0	2000.0	0	1	0	1	1	10	78	1	Mob_Set_40	40	0	
77	Mob_Set_41 01	0x00002603	0x00002664	0x00002621	-12571.0126953125	23725.578125	1525.83642578125	0d6c44c6285bb946c4babe44	0.0	500.0	800.0	0	1	1	1	1	10	79	1	Mob_Set_41	41	0	
78	Mob_Set_42 01	0x00002664	0x000026C5	0x00002682	18659.31640625	-2653.3623046875	4147.4521484375	a2c69146ccd525c59e9b8145	0.0	500.0	800.0	0	1	1	1	1	10	80	1	Mob_Set_42	42	0	
79	Mob_Set_43 01	0x000026C5	0x00002726	0x000026E3	-10272.716796875	24037.861328125	1557.40185546875	de8220c6b9cbbb46dcacc244	0.0	500.0	800.0	0	1	1	1	1	10	81	1	Mob_Set_43	43	0	
80	Mob_Set_44 01	0x00002726	0x00002787	0x00002744	-9832.474609375	20201.337890625	1558.772705078125	e6a119c6add29d46bad8c244	0.0	500.0	800.0	0	1	1	1	1	10	82	1	Mob_Set_44	44	0	
81	Mob_Set_47 01	0x00002787	0x000027E8	0x000027A5	-18227.58984375	19174.37890625	1491.3531494140625	2e678ec6c2cc95464d6bba44	0.0	500.0	800.0	0	1	1	1	1	10	83	1	Mob_Set_47	47	0	
82	Mob_Set_34 08	0x000027E8	0x00002849	0x00002806	-11667.541015625	1527.80126953125	2557.55078125	2a4e36c6a4f9be44d0d81f45	1000.0	1600.0	3500.0	1	3	1	3	1	10	84	1	Mob_Set_45	45	0	
83	Mob_Set_34 09	0x00002849	0x000028B6	0x00002867	4303.18017578125	-24295.369140625	1912.2210693359375	71798645bdcebdc61307ef44	0.0	1000.0	3000.0	0	1	0	1	1	10	85	1	Mob_Set_46	46	1	4644.32177734375,-24141.146484375,1912.2210693359375
84	Mob_Set_101 01	0x000028B6	0x0000291B	0x000028D6	14279.5205078125	15089.09765625	3753.29638671875	151e5f4664c46b46be946a45	0.0	500.0	800.0	0	1	1	1	1	10	75	1	Mob_Set_101	101	0	
85	Mob_Set_102 01	0x0000291B	0x00002980	0x0000293B	9012.47265625	-12525.39453125	1810.40380859375	e4d10c4694b543c6ec4ce244	0.0	500.0	800.0	0	1	1	1	1	10	86	1	Mob_Set_102	102	0	
86	Mob_Set_103 01	0x00002980	0x000029E5	0x000029A0	-2342.21484375	-10439.4453125	1810.40380859375	706312c5c81d23c6ec4ce244	0.0	500.0	800.0	0	1	1	1	1	10	87	1	Mob_Set_103	103	0	
87	Mob_Set_104 01	0x000029E5	0x00002A4A	0x00002A05	21416.435546875	-17011.46484375	2020.343994140625	df50a746eee684c6028bfc44	0.0	500.0	800.0	0	1	1	1	1	10	88	1	Mob_Set_104	104	0	
88	Mob_Set_105 01	0x00002A4A	0x00002AAF	0x00002A6A	21746.189453125	21971.4609375	3949.51123046875	61e4a946eca6ab462ed87645	0.0	500.0	800.0	0	1	1	1	1	10	89	1	Mob_Set_105	105	0	
89	Mob_Set_106 01	0x00002AAF	0x00002B14	0x00002ACF	-14138.4296875	408.9609069824219	2537.306640625	b8e95cc6ff7acc43e8941e45	0.0	500.0	800.0	0	1	1	1	1	10	90	1	Mob_Set_106	106	0	
90	Mob_Set_107 01	0x00002B14	0x00002B79	0x00002B34	-4231.21240234375	13898.4521484375	1980.912109375	b33984c5cf295946309df744	0.0	10.0	800.0	0	1	1	1	1	10	91	0	Mob_Set_107	107	0	
91	Mob_Set_107 02	0x00002B79	0x00002BDE	0x00002B99	-10161.26171875	19854.73046875	1980.4200439453125	0cc51ec6761d9b46718df744	0.0	10.0	800.0	0	1	1	1	1	10	92	0	Mob_Set_107	107	0	
92	Mob_Set_107 03	0x00002BDE	0x00002C43	0x00002BFE	-2693.166748046875	17367.521484375	1957.707763671875	ab5228c50baf8746a6b6f444	0.0	10.0	800.0	0	1	1	1	1	10	93	0	Mob_Set_107	107	0	
93	Mob_Set_107 04	0x00002C43	0x00002CA8	0x00002C63	-1933.017822265625	16899.98046875	1962.809326171875	92a0f1c4f6078446e659f544	0.0	10.0	800.0	0	1	1	1	1	10	94	0	Mob_Set_107	107	0	
94	Mob_Set_107 05	0x00002CA8	0x00002D0D	0x00002CC8	-370.8133850097656	16468.259765625	2085.59130859375	1d68b9c385a8804676590245	0.0	10.0	800.0	0	1	1	1	1	10	95	0	Mob_Set_107	107	0	
95	Mob_Set_107 06	0x00002D0D	0x00002D72	0x00002D2D	-137.06509399414062	16624.33203125	1684.549072265625	aa1009c3aae081469291d244	0.0	10.0	800.0	0	1	1	1	1	10	96	0	Mob_Set_107	107	0	
96	Mob_Set_107 07	0x00002D72	0x00002DD7	0x00002D92	-172.9010009765625	16196.41015625	1698.007568359375	a8e62cc3a4117d463e40d444	0.0	10.0	800.0	0	1	1	1	1	10	97	0	Mob_Set_107	107	0	
97	Mob_Set_107 08	0x00002DD7	0x00002E3C	0x00002DF7	-642.9832763671875	16215.3828125	1673.05712890625	eebe20c4885d7d46d421d144	0.0	10.0	800.0	0	1	1	1	1	10	98	0	Mob_Set_107	107	0	
98	Mob_Set_107 09	0x00002E3C	0x00002EA1	0x00002E5C	-577.635498046875	16670.708984375	1662.619873046875	ac6810c46b3d8246d6d3cf44	0.0	10.0	800.0	0	1	1	1	1	10	99	0	Mob_Set_107	107	0	
99	Mob_Set_107 10	0x00002EA1	0x00002F06	0x00002EC1	-1651.57421875	16887.55859375	1562.632080078125	6072cec41eef83463a54c344	0.0	10.0	800.0	0	1	1	1	1	10	100	0	Mob_Set_107	107	0	
100	Mob_Set_107 11	0x00002F06	0x00002F6B	0x00002F26	-1968.1710205078125	17204.158203125	1558.807861328125	7905f6c451688646dad9c244	0.0	10.0	800.0	0	1	1	1	1	10	101	0	Mob_Set_107	107	0	
101	Mob_Set_107 12	0x00002F6B	0x00002FD0	0x00002F8B	-2408.1865234375	17518.0703125	1558.7724609375	fc8216c524dc8846b8d8c244	0.0	10.0	800.0	0	1	1	1	1	10	102	0	Mob_Set_107	107	0	
102	Mob_Set_107 13	0x00002FD0	0x00003035	0x00002FF0	-2899.179931640625	17587.828125	1558.7724609375	e13235c5a8678946b8d8c244	0.0	10.0	800.0	0	1	1	1	1	10	103	0	Mob_Set_107	107	0	
103	Mob_Set_107 14	0x00003035	0x0000309A	0x00003055	-2939.425048828125	17110.25	1558.774658203125	cdb637c580ac8546cad8c244	0.0	10.0	800.0	0	1	1	1	1	10	104	0	Mob_Set_107	107	0	
104	Mob_Set_107 15	0x0000309A	0x000030FF	0x000030BA	-2477.945068359375	17086.103515625	1558.773681640625	1fdf1ac5357c8546c2d8c244	0.0	10.0	800.0	0	1	1	1	1	10	105	0	Mob_Set_107	107	0	
105	Mob_Set_107 16	0x000030FF	0x00003164	0x0000311F	-2300.86572265625	16874.14453125	1558.783203125	dacd0fc54ad4834610d9c244	0.0	10.0	800.0	0	1	1	1	1	10	106	0	Mob_Set_107	107	0	
106	Mob_Set_107 17	0x00003164	0x000031C9	0x00003184	-1949.3897705078125	16560.23046875	1561.320068359375	79acf3c4766081463e2ac344	0.0	10.0	800.0	0	1	1	1	1	10	107	0	Mob_Set_107	107	0	
107	Mob_Set_107 18	0x000031C9	0x0000322E	0x000031E9	-3957.544189453125	13922.599609375	1592.4786376953125	b55877c5668a5946510fc744	0.0	10.0	800.0	0	1	1	1	1	10	108	0	Mob_Set_107	107	0	
