index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	Mob_Set_01 01	0x00000466	0x000004C7	0x00000484	-2230.946533203125	-588.9644775390625	15440.3828125	256f0bc5ba3d13c488417146	0.0	2000.0	10000.0	0	1	0	1	1	65535	1	1	Mob_Set_01	1	0	
1	Mob_Set_01 02	0x000004C7	0x00000528	0x000004E5	-335.2712097167969	3097.021484375	15488.310546875	b7a2a7c3589041453e017246	0.0	2000.0	10000.0	0	1	0	1	1	65535	2	1	Mob_Set_01	1	0	
2	Mob_Set_01 03	0x00000528	0x00000589	0x00000546	-1692.05810546875	1066.662109375	15490.3505859375	dc81d3c43055854467097246	0.0	2000.0	10000.0	0	1	0	1	1	65535	3	1	Mob_Set_01	1	0	
3	Mob_Set_02 01	0x00000589	0x000005EA	0x000005A7	-516.3790283203125	7478.47509765625	15475.884765625	421801c4cdb3e9458acf7146	1000.0	2000.0	3500.0	1	3	0	3	1	3	4	0	Mob_Set_02	2	0	
4	Mob_Set_02 02	0x000005EA	0x0000064B	0x00000608	-2976.10009765625	9203.6962890625	15108.345703125	9a013ac5c9ce0f4662116c46	1000.0	2000.0	3500.0	1	2	0	2	1	3	6	0	Mob_Set_02	2	0	
5	Mob_Set_02 03	0x0000064B	0x000006AC	0x00000669	-6394.2275390625	8612.68359375	14545.224609375	d2d1c7c5bc920646e6446346	1000.0	2000.0	3500.0	1	3	0	3	1	3	6	0	Mob_Set_02	2	0	
6	Mob_Set_02 04	0x000006AC	0x0000070D	0x000006CA	-9469.224609375	8919.6240234375	15250.84375	e6f413c67f5e0b46604b6e46	1000.0	2000.0	3500.0	1	2	0	2	1	3	7	0	Mob_Set_02	2	0	
7	Mob_Set_03 01	0x0000070D	0x0000076E	0x0000072B	-12293.912109375	2510.375732421875	15737.892578125	a61740c603e61c4592e77546	0.0	2000.0	10000.0	0	1	0	1	1	65535	9	1	Mob_Set_03	3	0	
8	Mob_Set_03 02	0x0000076E	0x000007CF	0x0000078C	-13971.734375	1350.792236328125	15735.8125	f04e5ac65ad9a84440df7546	0.0	2000.0	10000.0	0	1	0	1	1	65535	10	1	Mob_Set_03	3	0	
9	Mob_Set_03 03	0x000007CF	0x00000830	0x000007ED	-12826.806640625	-5033.9287109375	13072.3642578125	3a6b48c66e4f9dc575414c46	0.0	2000.0	10000.0	0	1	0	1	1	65535	11	1	Mob_Set_03	3	0	
