index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	Mob_set_01 01	0x0000011E	0x0000017F	0x0000013C	13525.642578125	854.105712890625	1104.716796875	92565346c4865544f0168a44	0.0	2000.0	3500.0	0	3	0	3	1	65535	26	1	Mob_set_01	1	0	
1	Mob_set_01 02	0x0000017F	0x000001E0	0x0000019D	13293.6064453125	-4520.015625	1157.479736328125	6db64f4620408dc55aaf9044	300.0	2000.0	3500.0	1	2	0	2	1	65535	27	1	Mob_set_01	1	0	
2	Mob_set_02 01	0x000001E0	0x00000241	0x000001FE	16251.8095703125	-13192.96875	821.2122802734375	3def7d46e0234ec6964d4d44	500.0	2000.0	3500.0	1	1	0	1	1	65535	29	1	Mob_set_02	2	0	
3	Mob_set_02 02	0x00000241	0x000002A2	0x0000025F	15384.294921875	-17096.474609375	712.5983276367188	2e617046f39085c64b263244	300.0	2000.0	3500.0	1	2	0	2	1	65535	30	1	Mob_set_02	2	0	
4	Mob_set_03 01	0x000002A2	0x00000303	0x000002C0	1165.3001708984375	-19370.34765625	761.8001708984375	9ba99144b25497c636733e44	0.0	2000.0	3500.0	0	2	0	2	1	65535	32	1	Mob_set_03	3	0	
5	Mob_set_03 02	0x00000303	0x00000364	0x00000321	3454.767822265625	-10435.2998046875	894.0040283203125	49ec5745330d23c642805f44	800.0	3500.0	5000.0	1	1	0	1	1	65535	33	1	Mob_set_03	3	0	
6	Mob_set_04 03	0x00000364	0x000003C5	0x00000382	-11723.7578125	-6759.56640625	835.913330078125	082f37c6883cd3c574fa5044	800.0	2000.0	3500.0	1	3	0	3	1	65535	35	1	Mob_set_04	4	0	
7	Mob_set_05 01	0x000003C5	0x00000426	0x000003E3	9854.6591796875	546.2708740234375	678.9072265625	a3fa19465691084410ba2944	0.0	500.0	800.0	0	1	0	1	1	65535	36	0	Mob_set_05	5	0	
8	Mob_set_04 02	0x00000426	0x00000487	0x00000444	-5502.173828125	-7804.158203125	624.0579223632812	64f1abc544e1f3c5b5031c44	800.0	3000.0	3500.0	1	2	0	2	1	65535	37	1	Mob_set_04	4	0	
9	Mob_set_04 01	0x00000487	0x000004E8	0x000004A5	-688.2412109375	-8529.9951171875	928.38623046875	700f2cc4fb4705c6b8186844	800.0	3000.0	3500.0	1	2	0	2	1	65535	1	1	Mob_set_04	4	0	
10	Mob_set_02 03	0x000004E8	0x00000549	0x00000506	11018.5771484375	-18998.5625	268.9367980957031	4f2a2c46206d94c6e9778643	300.0	2000.0	3500.0	1	1	0	1	1	65535	2	1	Mob_set_02	2	0	
11	Mob_set_07 01	0x00000549	0x000005AA	0x00000567	17003.94921875	-9631.7783203125	795.0936279296875	e6d784461d7f16c6fec54644	0.0	0.0	3000.0	0	1	0	1	1	65535	3	0	Mob_set_07	7	0	
12	Mob_set_07 02	0x000005AA	0x0000060B	0x000005C8	10440.4306640625	-18445.876953125	217.881103515625	b9212346c11b90c690e15943	0.0	0.0	3000.0	0	1	0	1	1	65535	4	0	Mob_set_07	7	0	
13	Mob_set_07 03	0x0000060B	0x0000066C	0x00000629	162.75450134277344	-16654.623046875	618.7705078125	27c122433f1d82c650b11a44	0.0	0.0	3000.0	0	1	0	1	1	65535	5	0	Mob_set_07	7	0	
14	Mob_set_07 04	0x0000066C	0x000006CD	0x0000068A	4579.697265625	-10494.4482421875	833.1473999023438	941d8f45cbf923c66f495044	0.0	0.0	3000.0	0	1	0	1	1	65535	6	0	Mob_set_07	7	0	
15	Mob_set_07 05	0x000006CD	0x0000072E	0x000006EB	-6059.099609375	-6867.1708984375	576.2078247070312	cc58bdc55e99d6c54d0d1044	0.0	0.0	3000.0	0	1	0	1	1	65535	7	0	Mob_set_07	7	0	
16	Mob_set_06 01	0x0000072E	0x0000078F	0x0000074C	-12732.6494140625	-6574.32421875	895.8098754882812	99f246c69872cdc5d5f35f44	0.0	500.0	800.0	2	1	0	1	1	65535	8	0	Mob_set_06	6	0	
