index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	MOBSET_01 01	0x000000C4	0x00000121	0x000000E0	-7871.6005859375	-25952.513671875	668.209228515625	cefcf5c507c1cac6640d2744	0.0	2000.0	3000.0	0	2	0	2	1	65535	1	1	MOBSET_01	1	0	
1	MOBSET_02 02	0x00000121	0x0000017E	0x0000013D	-599.1718139648438	-25806.361328125	1195.3070068359375	ffca15c4b99cc9c6d3699544	0.0	1500.0	3000.0	0	2	0	2	1	65535	2	1	MOBSET_02	2	0	
2	MOBSET_02 01	0x0000017E	0x000001DB	0x0000019A	1938.27001953125	-27726.59765625	574.4478149414062	a448f244329dd8c6a99c0f44	0.0	1300.0	3000.0	0	1	0	1	1	65535	3	1	MOBSET_02	2	0	
3	MOBSET_04 01	0x000001DB	0x00000238	0x000001F7	3205.9130859375	-18425.7890625	676.026123046875	9c5e484594f38fc6ac012944	0.0	2000.0	3000.0	0	1	0	1	1	65535	9	1	MOBSET_04	4	0	
4	MOBSET_04 02	0x00000238	0x00000295	0x00000254	642.4140014648438	-17670.60546875	978.2822875976562	7f9a2044360d8ac611927444	0.0	2000.0	3000.0	0	1	0	1	1	65535	10	1	MOBSET_04	4	0	
5	MOBSET_04 03	0x00000295	0x000002F2	0x000002B1	1257.72216796875	-21045.36328125	625.1821899414062	1c379d44ba6aa4c6a94b1c44	0.0	2000.0	3000.0	0	1	0	1	1	65535	12	1	MOBSET_04	4	0	
6	MOBSET_01 03	0x000002F2	0x0000034F	0x0000030E	-5111.416015625	-27835.53515625	621.6616821289062	54bb9fc51277d9c6596a1b44	0.0	1300.0	3000.0	0	1	0	1	1	65535	4	1	MOBSET_01	1	0	
7	MOBSET_01 02	0x0000034F	0x000003AC	0x0000036B	-3132.9541015625	-22578.107421875	570.4400024414062	44cf43c53764b0c6299c0e44	0.0	1300.0	3000.0	0	1	0	1	1	65535	5	1	MOBSET_01	1	0	
8	MOBSET_03 01	0x000003AC	0x00000409	0x000003C8	2487.907958984375	-22300.720703125	1177.5616455078125	877e1b457139aec6f9319344	0.0	1500.0	3000.0	0	1	0	1	1	65535	6	1	MOBSET_03	3	0	
9	MOBSET_02 03	0x00000409	0x00000466	0x00000425	978.47998046875	-25684.90234375	978.9248046875	b89e7444cea9c8c630bb7444	0.0	1500.0	3000.0	0	1	0	1	1	65535	6	1	MOBSET_02	2	0	
10	MOBSET_03 02	0x00000466	0x000004C3	0x00000482	2174.07568359375	-16470.4609375	988.4279174804688	36e10745ecac80c6631b7744	0.0	1500.0	3000.0	0	1	0	1	1	65535	8	1	MOBSET_03	3	0	
11	MOBSET_05 01	0x000004C3	0x00000520	0x000004DF	-3250.15185546875	-28036.482421875	528.713623046875	6e224bc5f708dbc6ac2d0444	0.0	500.0	800.0	0	1	0	1	1	65535	7	0	MOBSET_05	5	0	
