index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	MobSet_01 01	0x00000110	0x0000016D	0x0000012C	-9934.8056640625	-12715.615234375	2587.497314453125	393b1bc676ae46c6f5b72145	0.0	500.0	800.0	0	1	1	1	1	10	1	0	MobSet_01	1	0	
1	MobSet_02 01	0x0000016D	0x000001CA	0x00000189	-1027.02783203125	544.3787841796875	2620.664306640625	e46080c43e180844a1ca2345	0.0	500.0	800.0	0	1	1	1	1	10	2	0	MobSet_02	2	0	
2	MobSet_03 01	0x000001CA	0x00000227	0x000001E6	1109.69677734375	7804.6982421875	6012.5771484375	4cb68a4496e5f3459ee4bb45	0.0	500.0	800.0	0	1	1	1	1	10	3	0	MobSet_03	3	0	
3	MobSet_04/MobSet_05 03	0x00000227	0x000002AE	0x00000257	-9928.5	-4386.36767578125	2620.664306640625	00221bc6f11289c5a1ca2345	500.0	1500.0	3000.0	1	2	0	2	1	65535	4	1	MobSet_04|MobSet_05	4|5	0	
4	MobSet_04/MobSet_05 01	0x000002AE	0x00000335	0x000002DE	-6023.53515625	-601.30517578125	2620.664306640625	483cbcc5885316c4a1ca2345	500.0	1500.0	3000.0	1	2	0	2	1	65535	5	1	MobSet_04|MobSet_05	4|5	0	
5	MobSet_04/MobSet_05 02	0x00000335	0x000003BC	0x00000365	-9957.955078125	-601.30517578125	2620.664306640625	d2971bc6885316c4a1ca2345	1000.0	1500.0	3000.0	1	4	0	4	1	65535	6	1	MobSet_04|MobSet_05	4|5	0	
6	MobSet_04/MobSet_05 04	0x000003BC	0x00000443	0x000003EC	6560.4267578125	-1473.5740966796875	4322.50537109375	6a03cd455f32b8c40b148745	500.0	1500.0	3000.0	1	2	0	2	1	65535	7	1	MobSet_04|MobSet_05	4|5	0	
7	MobSet_04/MobSet_05 05	0x00000443	0x000004CA	0x00000473	9098.5361328125	1073.2513427734375	4320.4541015625	252a0e460b288644a2038745	1000.0	1500.0	3000.0	1	4	0	4	1	65535	8	1	MobSet_04|MobSet_05	4|5	0	
8	MobSet_06 01	0x000004CA	0x00000527	0x000004E6	-2134.7841796875	-484.4147033691406	2620.664306640625	8c6c05c51535f2c3a1ca2345	1000.0	1500.0	3000.0	2	3	0	3	1	65535	9	1	MobSet_06	6	0	
9	MobSet_07 01	0x00000527	0x00000584	0x00000543	-9942.2294921875	-11558.3955078125	2585.293701171875	eb581bc6959934c6b3942145	0.0	500.0	800.0	0	1	0	1	1	65535	10	0	MobSet_07	7	0	
10	MobSet_07 02	0x00000584	0x000005E1	0x000005A0	-10094.5234375	-10327.328125	2585.293701171875	18ba1dc6505d21c6b3942145	0.0	500.0	800.0	0	1	0	1	1	65535	11	0	MobSet_07	7	0	
11	MobSet_07 03	0x000005E1	0x0000063E	0x000005FD	-9714.17578125	-9078.13671875	2585.293701171875	b4c817c68cd80dc6b3942145	0.0	500.0	800.0	0	1	0	1	1	65535	12	0	MobSet_07	7	0	
12	MobSet_07 04	0x0000063E	0x0000069B	0x0000065A	-9643.814453125	-7496.09228515625	2587.061767578125	42af16c6bd40eac5fdb02145	0.0	500.0	800.0	0	1	0	1	1	65535	13	0	MobSet_07	7	0	
13	MobSet_07 05	0x0000069B	0x000006F8	0x000006B7	-10198.8779296875	-7040.76513671875	2587.175048828125	835b1fc61f06dcc5cdb22145	0.0	500.0	800.0	0	1	0	1	1	65535	14	0	MobSet_07	7	0	
14	MobSet_07 06	0x000006F8	0x00000755	0x00000714	-9816.5498046875	-5046.17138671875	2585.293701171875	336219c65fb19dc5b3942145	0.0	500.0	800.0	0	1	0	1	1	65535	15	0	MobSet_07	7	0	
15	MobSet_07 07	0x00000755	0x000007B2	0x00000771	-10089.4150390625	-3718.7685546875	2585.2939453125	a9a51dc64c6c68c5b4942145	0.0	500.0	800.0	0	1	0	1	1	65535	16	0	MobSet_07	7	0	
16	MobSet_07 08	0x000007B2	0x0000080F	0x000007CE	-10255.0302734375	-1330.3916015625	2583.7314453125	1f3c20c6884ca6c4b47b2145	0.0	500.0	800.0	0	1	0	1	1	65535	17	0	MobSet_07	7	0	
17	MobSet_07 09	0x0000080F	0x0000086C	0x0000082B	-8964.568359375	-613.5889892578125	2584.151123046875	46120cc6b26519c46b822145	0.0	500.0	800.0	0	1	0	1	1	65535	18	0	MobSet_07	7	0	
18	MobSet_07 10	0x0000086C	0x000008C9	0x00000888	-10144.845703125	-621.7672729492188	2579.373046875	62831ec61b711bc4f8352145	0.0	500.0	800.0	0	1	0	1	1	65535	19	0	MobSet_07	7	0	
19	MobSet_07 11	0x000008C9	0x00000926	0x000008E5	-6950.779296875	-260.072509765625	2585.293701171875	3c36d9c5480982c3b3942145	0.0	500.0	800.0	0	1	0	1	1	65535	20	0	MobSet_07	7	0	
20	MobSet_07 12	0x00000926	0x00000983	0x00000942	-5673.18701171875	-393.4466857910156	2597.613037109375	7f49b1c52db9c4c3cf592245	0.0	500.0	800.0	0	1	0	1	1	65535	21	0	MobSet_07	7	0	
21	MobSet_07 13	0x00000983	0x000009E0	0x0000099F	-4988.66552734375	-806.2927856445312	2585.29248046875	53e59bc5bd9249c4ae942145	0.0	500.0	800.0	0	1	0	1	1	65535	22	0	MobSet_07	7	0	
22	MobSet_07 14	0x000009E0	0x00000A3D	0x000009FC	-2998.46142578125	-898.0128784179688	2584.01904296875	62673bc5d38060c44e802145	0.0	500.0	800.0	0	1	0	1	1	65535	23	0	MobSet_07	7	0	
23	MobSet_07 15	0x00000A3D	0x00000A9A	0x00000A59	-1900.53564453125	-1418.483154296875	2583.91552734375	2491edc4764fb1c4a67e2145	0.0	500.0	800.0	0	1	0	1	1	65535	24	0	MobSet_07	7	0	
24	MobSet_07 16	0x00000A9A	0x00000AF7	0x00000AB6	-2253.214111328125	-718.39892578125	2579.290771484375	6dd30cc5889933c4a7342145	0.0	500.0	800.0	0	1	0	1	1	65535	25	0	MobSet_07	7	0	
25	MobSet_07 17	0x00000AF7	0x00000B54	0x00000B13	-132.62930297851562	-2789.31201171875	2585.293701171875	1aa104c3fe542ec5b3942145	0.0	500.0	800.0	0	1	0	1	1	65535	26	0	MobSet_07	7	0	
26	MobSet_07 18	0x00000B54	0x00000BB1	0x00000B70	911.0814208984375	-3320.6171875	2583.71142578125	36c56344e0894fc5627b2145	0.0	500.0	800.0	0	1	0	1	1	65535	27	0	MobSet_07	7	0	
27	MobSet_07 19	0x00000BB1	0x00000C0E	0x00000BCD	1206.47021484375	-4310.34912109375	2585.293701171875	0ccf9644cbb286c5b3942145	0.0	500.0	800.0	0	1	0	1	1	65535	28	0	MobSet_07	7	0	
28	MobSet_07 20	0x00000C0E	0x00000C6B	0x00000C2A	2338.7861328125	-5308.09521484375	2587.16015625	942c1245c3e0a5c590b22145	0.0	500.0	800.0	0	1	0	1	1	65535	29	0	MobSet_07	7	0	
29	MobSet_07 21	0x00000C6B	0x00000CC8	0x00000C87	3009.240966796875	-5302.80615234375	2587.26318359375	db133c4573b6a5c536b42145	0.0	500.0	800.0	0	1	0	1	1	65535	30	0	MobSet_07	7	0	
30	MobSet_07 22	0x00000CC8	0x00000D25	0x00000CE4	3915.51318359375	-3735.914794921875	2591.134765625	36b87445a37e69c528f22145	0.0	500.0	800.0	0	1	0	1	1	65535	31	0	MobSet_07	7	0	
31	MobSet_07 23	0x00000D25	0x00000D82	0x00000D41	4623.83349609375	-3383.884033203125	2591.134765625	ab7e9045257e53c528f22145	0.0	500.0	800.0	0	1	0	1	1	65535	32	0	MobSet_07	7	0	
32	MobSet_07 24	0x00000D82	0x00000DDF	0x00000D9E	6337.9462890625	-1329.154052734375	4276.591796875	920fc645ee24a6c4bca48545	0.0	500.0	800.0	0	1	0	1	1	65535	33	0	MobSet_07	7	0	
33	MobSet_07 25	0x00000DDF	0x00000E3C	0x00000DFB	8378.3466796875	526.9788208007812	4275.00537109375	63e90246a5be03440b988545	0.0	500.0	800.0	0	1	0	1	1	65535	34	0	MobSet_07	7	0	
34	MobSet_07 26	0x00000E3C	0x00000E99	0x00000E58	8816.31640625	1027.2247314453125	4270.2236328125	44c1094631678044ca718545	0.0	500.0	800.0	0	1	0	1	1	65535	35	0	MobSet_07	7	0	
35	MobSet_07 27	0x00000E99	0x00000EF6	0x00000EB5	9214.2822265625	838.2589111328125	4270.1787109375	21f90f46929051446e718545	0.0	500.0	800.0	0	1	0	1	1	65535	36	0	MobSet_07	7	0	
36	MobSet_07 28	0x00000EF6	0x00000F53	0x00000F12	9174.94140625	4238.236328125	4262.40185546875	c45b0f46e471844537338545	0.0	500.0	800.0	0	1	0	1	1	65535	37	0	MobSet_07	7	0	
37	MobSet_07 29	0x00000F53	0x00000FB0	0x00000F6F	9204.3134765625	5025.0751953125	4262.40185546875	41d10f469a089d4537338545	0.0	500.0	800.0	0	1	0	1	1	65535	38	0	MobSet_07	7	0	
38	MobSet_07 30	0x00000FB0	0x0000100D	0x00000FCC	8740.1591796875	7590.265625	4278.01806640625	a39008462032ed4525b08545	0.0	500.0	800.0	0	1	0	1	1	65535	39	0	MobSet_07	7	0	
39	MobSet_07 31	0x0000100D	0x0000106A	0x00001029	9382.4384765625	8074.96044921875	4278.091796875	c1991246af57fc45bcb08545	0.0	500.0	800.0	0	1	0	1	1	65535	40	0	MobSet_07	7	0	
