index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	MOBSET_01 01	0x000000EA	0x00000147	0x00000106	-6811.20361328125	-8871.7705078125	11316.435546875	a1d9d4c5159f0ac6bed13046	1000.0	1000.0	5000.0	1	1	0	1	1	65535	1	1	MOBSET_01	1	0	
1	MOBSET_01 02	0x00000147	0x000001A4	0x00000163	-10569.4130859375	-6462.099609375	11732.7265625	a72525c6ccf0c9c5e8523746	0.0	1000.0	3000.0	0	1	0	1	1	65535	2	1	MOBSET_01	1	0	
2	MOBSET_01 03	0x000001A4	0x00000201	0x000001C0	-12879.61328125	-1765.08740234375	12082.8203125	743e49c6cca2dcc448cb3c46	0.0	1000.0	2500.0	0	1	0	1	1	65535	3	1	MOBSET_01	1	0	
3	MOBSET_01 04	0x00000201	0x0000025E	0x0000021D	-9458.3466796875	1184.6534423828125	12647.6875	63c913c6e9149444c09e4546	0.0	1000.0	5000.0	0	1	0	1	1	65535	4	1	MOBSET_01	1	0	
4	MOBSET_02 01	0x0000025E	0x000002BB	0x0000027A	-9652.125	7280.1904296875	12885.4521484375	80d016c68681e345cf554946	0.0	1000.0	2300.0	0	1	0	1	1	65535	5	1	MOBSET_02	2	0	
5	MOBSET_02 02	0x000002BB	0x00000318	0x000002D7	-5307.44189453125	8631.947265625	12728.67578125	89dba5c5cadf0646b4e24646	0.0	1000.0	5000.0	0	1	0	1	1	65535	6	1	MOBSET_02	2	0	
6	MOBSET_02 03	0x00000318	0x00000375	0x00000334	-7617.9541015625	14400.4072265625	12965.1767578125	a20feec5a1016146b5944a46	0.0	1000.0	5000.0	0	1	0	1	1	65535	7	1	MOBSET_02	2	0	
7	MOBSET_03 01	0x00000375	0x000003D2	0x00000391	-5436.6220703125	19194.19921875	12999.33203125	fae4a9c566f49546541d4b46	0.0	1000.0	2300.0	0	1	0	1	1	65535	8	1	MOBSET_03	3	0	
8	MOBSET_03 02	0x000003D2	0x0000042F	0x000003EE	-1829.9317626953125	17458.611328125	13496.4453125	d1bde4c439658846c8e15246	0.0	1000.0	5000.0	0	1	0	1	1	65535	9	1	MOBSET_03	3	0	
9	MOBSET_03 03	0x0000042F	0x0000048C	0x0000044B	-27.551599502563477	13897.71875	13856.5380859375	ad69dcc1e026594627825846	0.0	1000.0	2300.0	0	1	0	1	1	65535	10	1	MOBSET_03	3	0	
10	MOBSET_03 04	0x0000048C	0x000004E9	0x000004A8	4144.5888671875	9335.8486328125	14748.4853515625	b684814565df1146f1716646	0.0	1000.0	5000.0	0	1	0	1	1	65535	11	1	MOBSET_03	3	0	
11	MOBSET_04 01	0x000004E9	0x00000546	0x00000505	9644.3564453125	9516.1572265625	14980.623046875	6db11646a1b014467e126a46	0.0	1000.0	5000.0	0	1	0	1	1	65535	12	1	MOBSET_04	4	0	
12	MOBSET_04 02	0x00000546	0x000005A3	0x00000562	12543.697265625	5110.29833984375	15143.0068359375	cafe434663b29f45079c6c46	0.0	1000.0	2300.0	0	1	0	1	1	65535	13	1	MOBSET_04	4	0	
13	MOBSET_04 03	0x000005A3	0x00000600	0x000005BF	8878.849609375	2211.3330078125	15604.2236328125	66bb0a4654350a45e5d07346	800.0	1000.0	4500.0	1	1	0	1	1	65535	14	1	MOBSET_04	4	0	
14	MOBSET_05 01	0x00000600	0x0000065D	0x0000061C	1674.7703857421875	-2819.53515625	14627.060546875	a758d144903830c53e8c6446	0.0	1000.0	1600.0	0	1	0	1	1	65535	15	1	MOBSET_05	5	0	
15	MOBSET_05 02	0x0000065D	0x000006BA	0x00000679	-1333.915771484375	-2419.567138671875	14936.6650390625	4ebda6c4133917c5a9626946	0.0	1000.0	1600.0	0	1	0	1	1	65535	16	1	MOBSET_05	5	0	
16	MOBSET_05 03	0x000006BA	0x00000717	0x000006D6	-3741.7119140625	1287.738037109375	15023.4228515625	64db69c59ef7a044b1bd6a46	0.0	1000.0	1600.0	0	1	0	1	1	65535	17	1	MOBSET_05	5	0	
17	MOBSET_05 04	0x00000717	0x00000774	0x00000733	-5310.39697265625	3799.566162109375	15531.8583984375	2df3a5c50f796d456faf7246	0.0	1000.0	1800.0	0	1	0	1	1	65535	18	1	MOBSET_05	5	0	
18	MOBSET_05 05	0x00000774	0x000007D1	0x00000790	-1306.2818603515625	7159.39794921875	16533.724609375	0549a3c42fbbdf45732b8146	0.0	1000.0	1800.0	0	1	0	1	1	65535	19	1	MOBSET_05	5	0	
19	MOBSET_06 01	0x000007D1	0x0000082E	0x000007ED	6406.421875	6507.42529296875	17066.97265625	6033c845675bcb45f2558546	0.0	1000.0	1800.0	0	1	0	1	1	65535	20	1	MOBSET_06	6	0	
20	MOBSET_06 02	0x0000082E	0x0000088B	0x0000084A	6520.67041015625	10980.54296875	15942.771484375	5dc5cb452c922b46161b7946	0.0	1000.0	1600.0	0	1	0	1	1	65535	21	1	MOBSET_06	6	0	
21	MOBSET_06 03	0x0000088B	0x000008E8	0x000008A7	-4745.1162109375	10310.3759765625	12774.9130859375	ee4894c581192146a79b4746	0.0	500.0	800.0	0	1	0	1	1	65535	22	1	MOBSET_06	6	0	
