index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	MOBSET_01 01	0x000009B6	0x00000A13	0x000009D2	13025.5107421875	22814.951171875	-723.1168823242188	0b864b46e73db2467bc734c4	0.0	500.0	800.0	0	1	1	1	1	10	1	1	MOBSET_01	1	0	
1	MOBSET_02 01	0x00000A13	0x00000A70	0x00000A2F	13713.9306640625	23299.134765625	-721.7659301757812	b94756464506b646057134c4	0.0	500.0	800.0	0	1	1	1	1	10	2	1	MOBSET_02	2	0	
2	MOBSET_03 01	0x00000A70	0x00000ACD	0x00000A8C	13398.5625	18166.150390625	-134.64370727539062	405a51464dec8d46caa406c3	0.0	500.0	800.0	0	1	1	1	1	10	3	1	MOBSET_03	3	0	
3	MOBSET_04 01	0x00000ACD	0x00000B2A	0x00000AE9	13674.74609375	14206.3076171875	259.63031005859375	fcaa55463bf95d46aed08143	0.0	500.0	800.0	0	1	1	1	1	10	4	1	MOBSET_04	4	0	
4	MOBSET_05 01	0x00000B2A	0x00000B87	0x00000B46	8509.7451171875	11640.6318359375	445.15399169921875	fbf6044687e23546b693de43	0.0	500.0	800.0	0	1	1	1	1	10	5	1	MOBSET_05	5	0	
5	MOBSET_06 01	0x00000B87	0x00000BE4	0x00000BA3	7838.57861328125	9210.04296875	661.2045288085938	a1f4f4452ce80f46174d2544	0.0	500.0	800.0	0	1	1	1	1	10	6	1	MOBSET_06	6	0	
6	MOBSET_07 01	0x00000BE4	0x00000C41	0x00000C00	6284.8125	8807.986328125	673.8709106445312	8066c445f29f0946bd772844	0.0	500.0	800.0	0	1	1	1	1	10	7	1	MOBSET_07	7	0	
7	MOBSET_10 01	0x00000C41	0x00000C9E	0x00000C5D	7210.814453125	8244.14453125	641.9002075195312	8456e14594d000469d792044	0.0	500.0	800.0	0	1	1	1	1	10	8	1	MOBSET_10	10	0	
8	MOBSET_08 01	0x00000C9E	0x00000CFB	0x00000CBA	8607.525390625	8730.9248046875	680.4398803710938	1a7e0646b36b0846271c2a44	0.0	500.0	800.0	0	1	1	1	1	10	9	1	MOBSET_08	8	0	
9	MOBSET_09 01	0x00000CFB	0x00000D58	0x00000D17	7074.0703125	9228.033203125	678.1546020507812	9010dd4522301046e5892944	0.0	500.0	800.0	0	1	1	1	1	10	10	1	MOBSET_09	9	0	
10	MOBSET_11 01	0x00000D58	0x00000DB5	0x00000D74	11297.1611328125	17592.357421875	-137.8721923828125	a5843046b770894648df09c3	0.0	500.0	800.0	0	1	1	1	1	10	11	1	MOBSET_11	11	0	
11	MOBSET_12 01	0x00000DB5	0x00000E12	0x00000DD1	10777.12109375	15630.810546875	-155.77059936523438	7c6428463e3b744646c51bc3	0.0	500.0	800.0	0	1	1	1	1	10	12	1	MOBSET_12	12	0	
