index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	MobSet_01 01	0x000000C4	0x00000121	0x000000E0	10960.1181640625	-4007.63916015625	181.80650329589844	79402b463a7a7ac577ce3543	0.0	500.0	800.0	0	1	1	1	1	65535	1	0	MobSet_01	1	0	
1	MobSet_02 01	0x00000121	0x0000017E	0x0000013D	-7401.884765625	-3994.4462890625	187.5355987548828	144fe7c524a779c51d893b43	0.0	500.0	800.0	0	1	1	1	1	65535	2	0	MobSet_02	2	0	
2	MobSet_03 01	0x0000017E	0x000001DB	0x0000019A	2398.03662109375	-4618.990234375	181.87890625	96e01545ec5790c500e13543	1000.0	2000.0	5000.0	1	1	1	1	1	65535	3	1	MobSet_03	3	0	
3	MobSet_03 04	0x000001DB	0x00000238	0x000001F7	-11364.529296875	-3971.42333984375	1875.6451416015625	1e9231c6c63678c5a574ea44	1000.0	2000.0	5000.0	2	1	0	1	1	65535	8	1	MobSet_03	3	0	
4	MobSet_04 10	0x00000238	0x00000295	0x00000254	-572.3502807617188	-3971.42333984375	207.15969848632812	6b160fc4c63678c5e2284f43	1000.0	2000.0	5000.0	2	1	0	1	1	65535	9	1	MobSet_04	4	0	
5	MobSet_03 02	0x00000295	0x000002F2	0x000002B1	3453.0458984375	-3232.364990234375	181.87890625	bcd05745d7054ac500e13543	1000.0	2000.0	5000.0	1	1	1	1	1	65535	4	1	MobSet_03	3	0	
6	MobSet_04 01	0x000002F2	0x0000034F	0x0000030E	3432.5693359375	-4618.990234375	181.87890625	1c895645ec5790c500e13543	1000.0	2000.0	5000.0	1	1	1	1	1	65535	10	1	MobSet_04	4	0	
7	MobSet_04 02	0x0000034F	0x000003AC	0x0000036B	2455.5712890625	-3211.9619140625	181.87890625	2479194564bf48c500e13543	1000.0	2000.0	5000.0	1	1	1	1	1	65535	11	1	MobSet_04	4	0	
8	MobSet_04 03	0x000003AC	0x00000409	0x000003C8	-11744.939453125	-654.3333129882812	1871.9892578125	c28337c6559523c4a8ffe944	1000.0	2000.0	5000.0	1	1	0	1	1	65535	12	1	MobSet_04	4	0	
9	MobSet_04 05	0x00000409	0x00000466	0x00000425	-12065.84765625	-3971.42333984375	1875.6451416015625	64873cc6c63678c5a574ea44	1000.0	2000.0	5000.0	2	1	0	1	1	65535	15	1	MobSet_04	4	0	
10	MobSet_05 01	0x00000466	0x000004C3	0x00000482	-1017.4028930664062	-3971.42333984375	207.15969848632812	c9597ec4c63678c5e2284f43	1000.0	2000.0	5000.0	2	1	0	1	1	65535	16	1	MobSet_05	5	0	
11	MobSet_04 09	0x000004C3	0x00000520	0x000004DF	-3802.50732421875	-4014.696044921875	207.15939331054688	1ea86dc523eb7ac5ce284f43	1000.0	2000.0	5000.0	1	1	0	1	1	65535	7	1	MobSet_04	4	0	
12	MobSet_03 03	0x00000520	0x0000057D	0x0000053C	2127.766845703125	-3789.808349609375	181.87899780273438	45fc0445efdc6cc506e13543	1000.0	2000.0	5000.0	1	1	1	1	1	65535	14	1	MobSet_03	3	0	
13	MobSet_03 05	0x0000057D	0x000005DA	0x00000599	3684.94775390625	-4253.15234375	181.87890625	2a4f664538e984c500e13543	1000.0	2000.0	5000.0	1	1	1	1	1	65535	17	1	MobSet_03	3	0	
14	MobSet_04 04	0x000005DA	0x00000637	0x000005F6	2890.164794921875	-3957.781005859375	181.87899780273438	a3a234457f5c77c506e13543	1000.0	2000.0	5000.0	1	1	1	1	1	65535	18	1	MobSet_04	4	0	
15	MobSet_04 06	0x00000637	0x00000694	0x00000653	2863.623779296875	-4255.41748046875	181.87899780273438	fbf9324557fb84c506e13543	1000.0	2000.0	5000.0	1	1	1	1	1	65535	19	1	MobSet_04	4	0	
16	MobSet_04 07	0x00000694	0x000006F1	0x000006B0	3369.724609375	-3904.28271484375	181.87899780273438	989b5245860474c506e13543	1000.0	2000.0	5000.0	1	1	1	1	1	65535	20	1	MobSet_04	4	0	
17	MobSet_04 08	0x000006F1	0x0000074E	0x0000070D	3723.665771484375	-3733.26318359375	181.87899780273438	a7ba6845365469c506e13543	1000.0	2000.0	5000.0	1	1	1	1	1	65535	21	1	MobSet_04	4	0	
