index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	MobSet_01 01	0x00000396	0x000003F3	0x000003B2	6145.791015625	-11538.1865234375	-3167.420654296875	540ec045bf4834c6bbf645c5	0.0	1000.0	20000.0	0	1	0	1	1	65535	1	1	MobSet_01	1	0	
1	MobSet_01 02	0x000003F3	0x00000450	0x0000040F	2718.110595703125	-11543.0224609375	-3145.261474609375	c5e12945175c34c62f9444c5	0.0	1000.0	20000.0	0	1	0	1	1	65535	2	1	MobSet_01	1	0	
2	MobSet_01 03	0x00000450	0x000004AD	0x0000046C	453.0776062011719	-11548.078125	-3117.4814453125	ef89e243507034c6b4d742c5	0.0	1000.0	20000.0	0	1	0	1	1	65535	3	1	MobSet_01	1	0	
3	MobSet_01 04	0x000004AD	0x0000050A	0x000004C9	-2356.01123046875	-11553.314453125	-3089.398681640625	2e4013c5428534c6611641c5	0.0	1000.0	20000.0	0	1	0	1	1	65535	4	1	MobSet_01	1	0	
4	MobSet_01 05	0x0000050A	0x00000567	0x00000526	-5874.0322265625	-11538.9345703125	-3140.936767578125	4290b7c5bd4b34c6fd4e44c5	0.0	1000.0	20000.0	0	1	0	1	1	65535	5	1	MobSet_01	1	0	
5	MobSet_02 01	0x00000567	0x000005C4	0x00000583	-10200.240234375	-11669.7490234375	-3140.532470703125	f6601fc6ff5636c6854844c5	0.0	1000.0	20000.0	0	1	0	1	1	65535	6	1	MobSet_02	2	0	
6	MobSet_02 02	0x000005C4	0x00000621	0x000005E0	-14106.51953125	-13117.8759765625	-3109.6572265625	146a5cc681f74cc6845a42c5	0.0	1000.0	20000.0	0	1	0	1	1	65535	7	1	MobSet_02	2	0	
7	MobSet_02 03	0x00000621	0x0000067E	0x0000063D	-12024.69921875	-10002.2646484375	-3136.822998046875	cce23bc60f491cc62b0d44c5	0.0	1000.0	20000.0	0	1	0	1	1	65535	8	1	MobSet_02	2	0	
8	MobSet_03 01	0x0000067E	0x000006DB	0x0000069A	-12057.8310546875	-1040.296142578125	-1800.27734375	53673cc67a0982c4e008e1c4	0.0	1000.0	20000.0	0	1	0	1	1	65535	10	1	MobSet_03	3	0	
9	MobSet_03 02	0x000006DB	0x00000738	0x000006F7	-12046.234375	2598.58154296875	-1827.03125	f0383cc64e6922450061e4c4	0.0	1000.0	20000.0	0	1	0	1	1	65535	11	1	MobSet_03	3	0	
10	MobSet_03 03	0x00000738	0x00000795	0x00000754	-12079.8681640625	6656.76171875	-1802.2109375	79bf3cc61806d045c046e1c4	0.0	1000.0	20000.0	0	1	0	1	1	65535	12	1	MobSet_03	3	0	
11	MobSet_03 04	0x00000795	0x000007F2	0x000007B1	-12061.1650390625	10492.9111328125	-1820.5994873046875	a9743cc6a5f323462f93e3c4	0.0	1000.0	20000.0	0	1	0	1	1	65535	13	1	MobSet_03	3	0	
12	MobSet_03 05	0x000007F2	0x0000084F	0x0000080E	-12078.3056640625	15249.755859375	-1732.9615478515625	39b93cc606476e46c59ed8c4	0.0	1000.0	20000.0	0	1	0	1	1	65535	14	1	MobSet_03	3	0	
13	MobSet_03 06	0x0000084F	0x000008AC	0x0000086B	-8622.40625	15373.9306640625	-1775.0791015625	a0b906c6b937704688e2ddc4	0.0	1000.0	20000.0	0	1	0	1	1	65535	15	1	MobSet_03	3	0	
14	MobSet_03 07	0x000008AC	0x00000909	0x000008C8	-5241.1484375	15374.1669921875	-1781.5086669921875	30c9a3c5ab38704647b0dec4	0.0	1000.0	20000.0	0	1	0	1	1	65535	16	1	MobSet_03	3	0	
15	MobSet_04 01	0x00000909	0x00000966	0x00000925	-1024.39208984375	15391.1484375	-1779.8927001953125	8c0c80c4987c7046917cdec4	0.0	1000.0	20000.0	0	1	0	1	1	65535	17	1	MobSet_04	4	0	
16	MobSet_04 02	0x00000966	0x000009C3	0x00000982	10559.947265625	16526.6171875	694.78857421875	caff24463c1d814678b22d44	600.0	1500.0	20000.0	2	1	0	1	1	65535	18	1	MobSet_04	4	0	
17	MobSet_04 03	0x000009C3	0x00000A20	0x000009DF	10262.1171875	1437.8760986328125	1073.766357421875	7858204609bcb34486388644	0.0	1000.0	20000.0	0	1	0	1	1	65535	19	1	MobSet_04	4	0	
18	MobSet_04 04	0x00000A20	0x00000A7D	0x00000A3C	10416.751953125	-5615.69921875	2328.4296875	02c32246987dafc5e0861145	0.0	800.0	20000.0	0	1	0	1	1	65535	20	0	MobSet_04	4	0	
19	MobSet_05 01	0x00000A7D	0x00000ADA	0x00000A99	10410.0908203125	-8649.2353515625	2375.968505859375	5da82246f12407c67f7f1445	0.0	500.0	20000.0	0	1	0	1	1	65535	21	0	MobSet_05	5	0	
20	MobSet_04 05	0x00000ADA	0x00000B37	0x00000AF6	7702.46484375	1425.788330078125	1008.55908203125	b8b3f0453a39b244c8237c44	0.0	1000.0	20000.0	0	1	0	1	1	65535	22	1	MobSet_04	4	0	
21	MobSet_04 06	0x00000B37	0x00000B94	0x00000B53	1261.9560546875	3410.938720703125	1010.6613159179688	98be9d44052f554553aa7c44	0.0	900.0	20000.0	0	1	0	1	1	65535	23	1	MobSet_04	4	0	
22	MobSet_06 01	0x00000B94	0x00000BF1	0x00000BB0	-4219.8203125	-17972.6484375	1879.6207275390625	90de83c54c698cc6ddf3ea44	0.0	1500.0	20000.0	0	1	0	1	1	65535	24	1	MobSet_06	6	0	
23	MobSet_07 01	0x00000BF1	0x00000C4E	0x00000C0D	-11172.431640625	-13188.7041015625	-3110.840576171875	ba912ec6d1124ec6736d42c5	0.0	1000.0	20000.0	0	1	0	1	1	65535	25	0	MobSet_07	7	0	
24	MobSet_07 02	0x00000C4E	0x00000CAB	0x00000C6A	-12970.9482421875	-10102.7451171875	-3130.405517578125	cbab4ac6fbda1dc67da643c5	0.0	1000.0	20000.0	0	1	0	1	1	65535	26	0	MobSet_07	7	0	
25	MobSet_08 01	0x00000CAB	0x00000FFC	0x00000CC7	-4091.879150390625	18475.6875	-1848.22314453125	11be7fc5605790462407e7c4	100.0	11000.0	15000.0	2	1	0	1	1	65535	27	0	MobSet_08	8	63	-4085.7041015625,18091.48046875,-1811.316650390625;-4100.54345703125,17756.26171875,-1846.392822265625;-4056.5791015625,17202.091796875,-1838.3060302734375;-3991.152099609375,16382.796875,-1809.8323974609375;-3929.216552734375,16022.203125,-1853.925048828125;-3696.04150390625,15514.0234375,-1853.923095703125;-3522.892578125,15437.91015625,-1852.73974609375;-3207.318359375,15358.2314453125,-1852.7391357421875;-2771.34619140625,15339.5517578125,-1852.73828125;-2537.6796875,15341.0380859375,-1814.36767578125;-1767.1929931640625,15395.021484375,-1852.744873046875;-1363.5850830078125,15468.2392578125,-1852.74560546875;-1021.105712890625,15599.703125,-1853.9302978515625;-420.0750427246094,15711.935546875,-1852.7520751953125;-28.611469268798828,15631.951171875,-1852.752685546875;467.1435852050781,15532.724609375,-1852.753662109375;1178.6783447265625,15389.0009765625,-1852.7548828125;1557.9124755859375,15361.28515625,-1814.37353515625;2144.193359375,15379.4326171875,-1801.8055419921875;2554.78173828125,15393.73828125,-1630.759765625;3121.862548828125,15449.5791015625,-1421.04345703125;3970.917236328125,15426.900390625,-1116.8150634765625;4743.35498046875,15404.9208984375,-814.5986328125;5644.5322265625,15397.818359375,-491.0243835449219;6204.9267578125,15361.6533203125,-376.2749328613281;6926.568359375,15476.9482421875,-394.27276611328125;7419.6376953125,15554.587890625,-394.2728271484375;8167.3798828125,15606.9111328125,-408.52294921875;8479.6865234375,15674.763671875,-408.58203125;8887.931640625,15524.8095703125,-408.68597412109375;9237.39453125,15337.51953125,-408.72491455078125;9787.162109375,15246.7294921875,-408.83575439453125;10176.3203125,15219.712890625,-408.92315673828125;10619.859375,15208.2802734375,-408.87799072265625;11036.9013671875,15457.068359375,-408.83770751953125;11159.037109375,15859.6669921875,-408.7747802734375;10807.5244140625,16307.255859375,-408.751953125;10257.787109375,16417.9765625,-408.83306884765625;9876.87109375,16298.34765625,-408.7696533203125;9496.3671875,15889.84765625,-408.7762451171875;9592.98828125,15637.265625,-408.8604736328125;9880.734375,15438.8916015625,-408.9052734375;10294.193359375,15408.0068359375,-408.9976806640625;10699.923828125,15671.818359375,-408.93121337890625;10665.54296875,16033.44921875,-408.8524169921875;10325.0859375,16114.640625,-408.9151611328125;10112.3115234375,16094.3896484375,-408.875732421875;9970.7939453125,15856.453125,-408.89886474609375;9880.6923828125,15505.986328125,-408.92156982421875;9784.9482421875,15279.8994140625,-408.84332275390625;9503.6259765625,15482.3134765625,-408.824462890625;9348.7763671875,15756.4189453125,-408.77276611328125;9409.3388671875,16020.482421875,-408.72369384765625;9534.568359375,16235.50390625,-394.7971496582031;10406.525390625,16680.49609375,-393.19140625;10696.4072265625,16583.787109375,-408.7120361328125;11036.998046875,16341.455078125,-408.68841552734375;11273.2236328125,16093.8056640625,-408.69073486328125;11286.205078125,15776.287109375,-408.76409912109375;11131.455078125,15442.6787109375,-408.81134033203125;10464.044921875,15213.4560546875,-408.91693115234375;10053.7705078125,15227.0947265625,-408.89532470703125;9496.365234375,15327.5888671875,-408.78521728515625
26	MobSet_09 01	0x00000FFC	0x00001059	0x00001018	10205.3251953125	15765.087890625	-336.4100036621094	4d751f465a5476467b34a8c3	0.0	200.0	20000.0	0	1	0	1	1	65535	28	0	MobSet_09	9	0	
27	MobSet_10 01	0x00001059	0x000010B6	0x00001075	6145.791015625	-11538.1865234375	-1985.14013671875	540ec045bf4834c67c24f8c4	300.0	1000.0	20000.0	2	1	0	1	1	65535	29	0	MobSet_10	10	0	
28	MobSet_10 02	0x000010B6	0x00001113	0x000010D2	-2250.8798828125	-13990.8369140625	-3159.08349609375	14ae0cc5599b5ac6567145c5	0.0	1000.0	20000.0	0	1	0	1	1	65535	30	1	MobSet_10	10	0	
