index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	MobSet_01 01	0x0000080A	0x00000867	0x00000826	-3954.51953125	-114.54280090332031	288.46978759765625	502877c5ea15e5c2223c9043	0.0	500.0	800.0	0	1	1	1	1	10	1	1	MobSet_01	1	0	
1	MobSet_02 01	0x00000867	0x000008C4	0x00000883	-5811.263671875	-1792.8504638671875	109.30690002441406	1c9ab5c5371be0c4229dda42	0.0	500.0	800.0	0	1	1	1	1	10	2	1	MobSet_02	2	0	
2	MobSet_03 01	0x000008C4	0x00000921	0x000008E0	-1525.975341796875	-3925.510498046875	109.30699920654297	36bfbec42b5875c52f9dda42	0.0	500.0	800.0	0	1	1	1	1	10	3	1	MobSet_03	3	0	
3	MobSet_04 01	0x00000921	0x0000097E	0x0000093D	340.36669921875	-3677.46533203125	109.30699920654297	f02eaa4372d765c52f9dda42	0.0	500.0	800.0	0	1	1	1	1	10	4	1	MobSet_04	4	0	
4	MobSet_05 01	0x0000097E	0x000009DB	0x0000099A	5188.162109375	-4258.8759765625	109.30670166015625	4c21a245021785c5089dda42	0.0	500.0	800.0	0	1	1	1	1	10	5	1	MobSet_05	5	0	
5	MobSet_06 01	0x000009DB	0x00000A38	0x000009F7	4472.810546875	4235.0146484375	109.30719757080078	7cc68b451e588445499dda42	0.0	500.0	800.0	0	1	1	1	1	10	6	1	MobSet_06	6	0	
6	MobSet_07 01	0x00000A38	0x00000A95	0x00000A54	-1922.4677734375	-6162.31298828125	109.30670166015625	f84ef0c48192c0c5089dda42	0.0	500.0	800.0	0	1	1	1	1	10	8	1	MobSet_07	7	0	
7	MobSet_08 01	0x00000A95	0x00000AF2	0x00000AB1	-5610.697265625	-5278.515625	109.30650329589844	9455afc520f4a4c5ee9cda42	0.0	500.0	800.0	0	1	1	1	1	10	9	1	MobSet_08	8	0	
8	MobSet_09 01	0x00000AF2	0x00000B4F	0x00000B0E	-1181.3896484375	-1330.764404296875	109.30660247802734	78ac93c47658a6c4fb9cda42	0.0	500.0	800.0	0	1	1	1	1	10	10	1	MobSet_09	9	0	
9	MobSet_10 01	0x00000B4F	0x00000BAC	0x00000B6B	-4360.10595703125	3154.250732421875	109.30709838867188	d94088c5032445453c9dda42	0.0	500.0	800.0	0	1	1	1	1	10	11	1	MobSet_10	10	0	
10	MobSet_11 01	0x00000BAC	0x00000C69	0x00000BC8	-6211.20947265625	967.0042724609375	109.30470275878906	ad19c2c546c07144029cda42	0.0	3000.0	4000.0	0	1	1	1	1	10	12	0	MobSet_11	11	8	-6410.47509765625,993.2611083984375,66.77909088134766;-6626.701171875,1050.16259765625,66.77909088134766;-6871.3779296875,1141.2052001953125,66.77909088134766;-7087.603515625,1232.2476806640625,66.78690338134766;-7303.82958984375,1294.83935546875,66.78690338134766;-7605.40771484375,1363.1212158203125,66.78690338134766;-7838.7041015625,1454.1636962890625,66.77909088134766;-8134.59228515625,1471.234130859375,66.77909088134766
