index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	MOBSET_02 02	0x000000EA	0x00000147	0x00000106	-4539.87744140625	-12138.7490234375	4163.1201171875	05df8dc5ffaa3dc6f6188245	500.0	1500.0	3000.0	1	2	0	2	1	65535	45	1	MOBSET_02	2	0	
1	MOBSET_03 01	0x00000147	0x000001A4	0x00000163	-9909.771484375	-16691.359375	2717.8828125	16d71ac6b86682c620de2945	500.0	1500.0	3500.0	1	1	0	1	1	65535	46	1	MOBSET_03	3	0	
2	MOBSET_03 02	0x000001A4	0x00000201	0x000001C0	-10464.2275390625	-18216.28515625	2377.508056640625	e98023c692508ec621981445	500.0	2000.0	3500.0	1	2	0	2	1	65535	47	1	MOBSET_03	3	0	
3	MOBSET_04 02	0x00000201	0x0000025E	0x0000021D	-13606.794921875	-19344.072265625	2133.008544921875	2e9b54c6252097c623500545	500.0	2000.0	3500.0	1	2	0	2	1	65535	48	1	MOBSET_04	4	0	
4	MOBSET_04 01	0x0000025E	0x000002BB	0x0000027A	-11480.015625	-19233.197265625	2137.634765625	106033c6654296c6289a0545	1200.0	2500.0	4000.0	1	2	0	2	1	65535	51	1	MOBSET_04	4	0	
5	MOBSET_01 02	0x000002BB	0x00000318	0x000002D7	3633.737548828125	-14208.8876953125	2036.870849609375	cd1b63458d035ec6de9bfe44	1000.0	2000.0	3000.0	1	3	0	3	1	65535	54	1	MOBSET_01	1	0	
6	MOBSET_02 01	0x00000318	0x00000375	0x00000334	-249.96910095214844	-11861.8984375	3173.593017578125	17f879c3985739c67d594645	500.0	1500.0	3000.0	1	2	0	2	1	65535	55	1	MOBSET_02	2	0	
7	MOBSET_01 01	0x00000375	0x000003D2	0x00000391	4724.1689453125	-16971.35546875	950.3798828125	5aa19345b69684c650986d44	1000.0	2000.0	3000.0	1	3	0	3	1	65535	63	1	MOBSET_01	1	0	
8	MOBSET_05 01	0x000003D2	0x0000042F	0x000003EE	90.73300170898438	-18327.564453125	651.6672973632812	4c77b542212f8fc6b5ea2244	0.0	0.0	3000.0	0	1	0	1	1	65535	1	0	MOBSET_05	5	0	
9	MOBSET_06 01	0x0000042F	0x0000048C	0x0000044B	-9396.6474609375	-15042.03125	3476.3837890625	97d212c620086bc624465945	0.0	0.0	3000.0	2	1	0	1	1	65535	2	0	MOBSET_06	6	0	
