index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	Mob_set_2 01	0x000000C4	0x00000121	0x000000E0	-2054.830810546875	44.71070098876953	1323.9873046875	4b6d00c5c2d73242987fa544	0.0	500.0	3500.0	1	1	0	1	1	65535	2	1	Mob_set_2	2	0	
1	Mob_set_3 01	0x00000121	0x0000017E	0x0000013D	-2538.0234375	1798.8514404296875	1241.144287109375	60a01ec53fdbe0449e249b44	0.0	500.0	3500.0	1	1	0	1	1	65535	3	1	Mob_set_3	2	0	
2	Mob_set_4 01	0x0000017E	0x000001DB	0x0000019A	-1857.1715087890625	2950.104736328125	1153.2047119140625	7d25e8c4ad6138458d269044	0.0	500.0	3500.0	1	1	0	1	1	65535	4	1	Mob_set_4	4	0	
3	Mob_set_5 01	0x000001DB	0x00000238	0x000001F7	-1030.41064453125	-843.400390625	1279.047119140625	24cd80c4a0d952c482e19f44	300.0	500.0	3500.0	2	1	0	1	1	3	5	1	Mob_set_5	5	0	
4	Mob_set_1 02	0x00000238	0x00000295	0x00000254	3393.5888671875	1419.61083984375	746.8159790039062	6c1954458c73b14439b43a44	0.0	500.0	3500.0	1	1	0	1	1	65535	6	1	Mob_set_1	1	0	
5	Mob_set_3 02	0x00000295	0x000002F2	0x000002B1	-1092.3818359375	1645.216796875	1122.442626953125	388c88c4f0a6cd442a4e8c44	0.0	500.0	3500.0	1	1	0	1	1	65535	1	1	Mob_set_3	2	0	
6	Mob_set_1 01	0x000002F2	0x0000034F	0x0000030E	-625.6157836914062	344.2131042480469	1241.888427734375	69671cc4471bac436e3c9b44	0.0	500.0	3500.0	1	1	0	1	1	65535	8	1	Mob_set_1	1	0	
7	Mob_set_1 03	0x0000034F	0x000003AC	0x0000036B	3225.60693359375	2380.268310546875	746.8931274414062	b69949454bc4144529b93a44	0.0	500.0	3500.0	1	1	0	1	1	65535	9	1	Mob_set_1	1	0	
8	Mob_set_1 04	0x000003AC	0x00000409	0x000003C8	4602.56982421875	1711.756591796875	747.215087890625	8fd48f4536f8d544c4cd3a44	0.0	500.0	3500.0	1	1	0	1	1	65535	7	1	Mob_set_1	1	0	
9	Mob_set_3 03	0x00000409	0x00000466	0x00000425	3773.716796875	540.4351196289062	752.328125	78db6b45d91b074400153c44	0.0	500.0	3500.0	1	1	0	1	1	65535	10	1	Mob_set_3	2	0	
