index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	Mob_set_01 01	0x00000138	0x00000199	0x00000156	15238.4404296875	-2045.982421875	2286.8701171875	c3196e4670bfffc4eced0e45	0.0	500.0	800.0	0	1	0	1	1	65535	23	0	Mob_set_01	1	0	
1	Mob_set_03 01	0x00000199	0x000001FA	0x000001B7	15166.736328125	-3070.204345703125	2263.82373046875	f2fa6c4645e33fc52e7d0d45	0.0	500.0	800.0	0	1	0	1	1	65535	1	0	Mob_set_03	3	0	
2	Mob_set_02 01	0x000001FA	0x0000025B	0x00000218	15927.8544921875	-1406.0302734375	2286.8701171875	6bdf7846f8c0afc4eced0e45	0.0	500.0	800.0	0	1	0	1	1	65535	2	0	Mob_set_02	2	0	
3	Mob_set_04 04	0x0000025B	0x000002C2	0x00000279	14661.431640625	-2412.044677734375	2272.10693359375	ba156546b7c016c5b6010e45	0.0	500.0	800.0	0	1	0	1	1	65535	3	0	Mob_set_04(1)	4	0	
4	Mob_set_04 02	0x000002C2	0x00000329	0x000002E0	14994.677734375	-1687.3228759765625	2272.10986328125	b64a6a4655ead2c4c2010e45	0.0	500.0	800.0	0	1	0	1	1	65535	4	0	Mob_set_04(4)	4	0	
5	Mob_set_04 01	0x00000329	0x00000390	0x00000347	15420.892578125	-1495.8377685546875	2262.1640625	92f37046cffabac4a0620d45	0.0	500.0	800.0	0	1	0	1	1	65535	5	0	Mob_set_04(7)	4	0	
6	Mob_set_04 03	0x00000390	0x000003F7	0x000003AE	14762.0498046875	-2020.239990234375	2272.1376953125	33a86646ae87fcc434020e45	0.0	500.0	800.0	0	1	0	1	1	65535	6	0	Mob_set_04(4)	4	0	
7	Mob_set_04 05	0x000003F7	0x0000045E	0x00000415	15110.70703125	-1391.6685791015625	2272.10693359375	d41a6c4665f5adc4b6010e45	0.0	500.0	800.0	0	1	0	1	1	65535	7	0	Mob_set_04(4)	4	0	
8	Mob_set_04 06	0x0000045E	0x000004C5	0x0000047C	15060.7119140625	-2613.748291015625	2272.10693359375	d9526b46f95b23c5b6010e45	0.0	500.0	800.0	0	1	0	1	1	65535	8	0	Mob_set_04(1)	4	0	
9	Mob_set_04 07	0x000004C5	0x0000052E	0x000004E3	15613.0703125	-2455.23681640625	2272.10693359375	48f47346ca7319c5b6010e45	0.0	500.0	800.0	0	1	0	1	1	65535	9	0	Mob_set_04(10)	4	0	
10	Mob_set_04 08	0x0000052E	0x00000595	0x0000054C	15862.90625	-1914.3707275390625	2272.10693359375	a0db7746dd4befc4b6010e45	0.0	500.0	800.0	0	1	0	1	1	65535	10	0	Mob_set_04(7)	4	0	
