index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	MOBSET_01 01	0x00000110	0x0000016D	0x0000012C	17024.88671875	15121.5732421875	2346.3681640625	c60185464b466c46e4a51245	500.0	800.0	3500.0	1	1	0	1	1	65535	1	1	MOBSET_01	1	0	
1	MOBSET_01 02	0x0000016D	0x000001CA	0x00000189	15920.22265625	19396.609375	2650.87939453125	e4c078463889974612ae2545	500.0	800.0	3500.0	1	1	0	1	1	65535	2	1	MOBSET_01	1	0	
2	MOBSET_01 03	0x000001CA	0x00000227	0x000001E6	12385.236328125	21754.044921875	2676.164306640625	f284414617f4a946a1422745	500.0	800.0	3500.0	1	1	0	1	1	65535	3	1	MOBSET_01	1	0	
3	MOBSET_02 01	0x00000227	0x00000284	0x00000243	9299.583984375	15104.7265625	2677.281494140625	564e1146e8026c4681542745	500.0	800.0	6000.0	1	1	0	1	1	65535	4	1	MOBSET_02	2	0	
4	MOBSET_02 02	0x00000284	0x000002E1	0x000002A0	4405.67138671875	11730.6689453125	2717.27490234375	5fad8945ad4a374666d42945	0.0	800.0	3500.0	0	1	0	1	1	65535	5	1	MOBSET_02	2	0	
5	MOBSET_02 03	0x000002E1	0x0000033E	0x000002FD	3124.801025390625	8800.6875	2669.428466796875	d14c4345c0820946dbd62645	0.0	800.0	3500.0	0	1	0	1	1	65535	6	1	MOBSET_02	2	0	
6	MOBSET_02 04	0x0000033E	0x0000039B	0x0000035A	511.8334045410156	4856.9443359375	2656.24169921875	adeaff438ec79745de032645	0.0	1000.0	3000.0	0	1	0	1	1	65535	7	1	MOBSET_02	2	0	
7	MOBSET_03 01	0x0000039B	0x000003F8	0x000003B7	-5950.80419921875	852.4223022460938	2604.211181640625	6ff6b9c5071b554461c32245	0.0	1000.0	3500.0	0	1	0	1	1	65535	8	1	MOBSET_03	3	0	
8	MOBSET_03 02	0x000003F8	0x00000455	0x00000414	-1839.458740234375	-287.1034851074219	3190.337646484375	aeeee5c43f8d8fc367654745	0.0	1000.0	3500.0	0	1	0	1	1	65535	9	1	MOBSET_03	3	0	
9	MOBSET_03 03	0x00000455	0x000004B2	0x00000471	-1555.435302734375	-4935.14013671875	3582.544921875	ee6dc2c41f399ac5b8e85f45	0.0	1000.0	3500.0	0	1	0	1	1	65535	10	1	MOBSET_03	3	0	
10	MOBSET_03 04	0x000004B2	0x0000050F	0x000004CE	1150.233154296875	-7183.51806640625	4597.05712890625	76c78f44257ce0c575a88f45	0.0	1000.0	3500.0	0	1	0	1	1	65535	11	1	MOBSET_03	3	0	
11	MOBSET_03 05	0x0000050F	0x0000056C	0x0000052B	1248.146728515625	-3015.73046875	4597.05712890625	b2049c44b07b3cc575a88f45	0.0	1000.0	3500.0	0	1	0	1	1	65535	12	1	MOBSET_03	3	0	
12	MOBSET_04 01	0x0000056C	0x000005C9	0x00000588	6358.00634765625	576.0401000976562	4619.1435546875	0db0c6459102104426599045	0.0	1000.0	6000.0	0	1	0	1	1	65535	13	1	MOBSET_04	4	0	
13	MOBSET_04 02	0x000005C9	0x00000626	0x000005E5	8389.623046875	2308.639892578125	4735.27099609375	7e1603463d4a10452bfa9345	0.0	2000.0	6000.0	0	1	0	1	1	65535	14	1	MOBSET_04	4	0	
14	MOBSET_05 01	0x00000626	0x00000683	0x00000642	12475.9013671875	2077.61279296875	4873.1005859375	9bef4246ced90145ce489845	0.0	800.0	6000.0	0	1	0	1	1	65535	15	1	MOBSET_05	5	0	
15	MOBSET_06 01	0x00000683	0x000006E0	0x0000069F	18876.830078125	15905.5400390625	2094.3408203125	a97993462986784674e50245	0.0	500.0	800.0	0	1	0	1	1	65535	16	0	MOBSET_06	6	0	
16	MOBSET_07 01	0x000006E0	0x0000073D	0x000006FC	14328.5078125	1412.3179931640625	4887.5869140625	08e25f462d8ab044b2bc9845	0.0	500.0	800.0	2	1	1	1	1	3	17	0	MOBSET_07	7	0	
