index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	Mob_set_2 01 (P)	0x00000110	0x00000175	0x00000134	290.8879089355469	-3283.49169921875	1909.8328857421875	a7719143de374dc5a7baee44	0.0	500.0	3500.0	1	1	0	1	1	65535	2	1	Mob_set_2	2	0	
1	Mob_set_3 01 (P)	0x00000175	0x000001DA	0x00000199	-1635.866455078125	-1567.9150390625	1908.46826171875	ba7bccc448fdc3c4fc8eee44	0.0	500.0	3500.0	1	1	0	1	1	65535	3	1	Mob_set_3	3	0	
2	Mob_set_4 01 (P)	0x000001DA	0x0000023F	0x000001FE	-611.6636962890625	1679.338623046875	2062.602783203125	7aea18c4d6ead144a5e90045	0.0	500.0	3500.0	0	1	0	1	1	65535	4	1	Mob_set_4	4	0	
3	Mob_set_5 01 (BOSS)	0x0000023F	0x000002AA	0x00000269	-515.1356811523438	-4326.5107421875	1900.6978759765625	afc800c4163487c55596ed44	0.0	500.0	3500.0	2	1	0	1	1	65535	5	1	Mob_set_5	5	0	
4	Mob_set_1 02 (M)	0x000002AA	0x0000030F	0x000002CE	-7661.611328125	1090.7158203125	1045.3046875	e46cefc5e8568844c0a98244	0.0	500.0	3500.0	1	1	0	1	1	65535	6	1	Mob_set_1	1	0	
5	Mob_set_1 01 (M)	0x0000030F	0x00000374	0x00000333	-6242.2685546875	158.9906005859375	1062.6888427734375	2612c3c598fd1e430bd68444	0.0	500.0	3500.0	1	1	0	1	1	65535	1	1	Mob_set_1	1	0	
6	Mob_set_1 03 (M)	0x00000374	0x000003D9	0x00000398	-6705.6455078125	-1106.826171875	1085.249755859375	2a8dd1c5705a8ac4fea78744	0.0	500.0	3500.0	1	1	0	1	1	65535	7	1	Mob_set_1	1	0	
7	Mob_set_5 02 (BOSS)	0x000003D9	0x00000444	0x00000403	-507.4338073730469	1631.806884765625	2028.325439453125	87b7fdc3d2f9cb446a8afd44	0.0	500.0	3500.0	2	1	0	1	1	65535	8	1	Mob_set_5	5	0	
8	Mob_set_4 02 (P)	0x00000444	0x000004A9	0x00000468	-570.8621826171875	-2490.401123046875	1901.6669921875	2eb70ec46ba61bc558b5ed44	0.0	500.0	3500.0	0	1	0	1	1	65535	9	1	Mob_set_4	4	0	
9	Mob_set_3 02 (P)	0x000004A9	0x0000050E	0x000004CD	516.8369750976562	-1329.90185546875	1936.626708984375	91350144dc3ca6c40e14f244	0.0	500.0	3500.0	1	1	0	1	1	65535	10	1	Mob_set_3	3	0	
10	Mob_set_2 02 (P)	0x0000050E	0x00000573	0x00000532	-1376.130615234375	-2952.784912109375	1909.694580078125	2e04acc48f8c38c53ab6ee44	0.0	500.0	3500.0	1	1	0	1	1	65535	11	1	Mob_set_2	2	0	
11	Mob_set_2 03 (P)	0x00000573	0x000005D8	0x00000597	-430.3263854980469	451.09820556640625	2062.602783203125	c729d7c3928ce143a5e90045	0.0	500.0	3500.0	1	1	0	1	1	65535	12	1	Mob_set_2	2	0	
12	Mob_set_3 03 (P)	0x000005D8	0x0000063D	0x000005FC	-7581.802734375	-851.290283203125	1042.7401123046875	6ceeecc594d254c4af578244	0.0	500.0	3500.0	1	1	0	1	1	65535	13	1	Mob_set_3	3	0	
