index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	MobSet_03 01	0x00000110	0x0000016D	0x0000012C	-8203.962890625	8503.8125	68.57710266113281	da2f00c640df04467a278942	800.0	1600.0	5000.0	1	1	0	1	1	65535	1	1	MobSet_03	3	0	
1	MobSet_04 01	0x0000016D	0x000001CA	0x00000189	-1359.973388671875	1693.16259765625	51.20880126953125	26ffa9c434a5d344d0d54c42	800.0	1600.0	5000.0	1	1	0	1	1	65535	2	1	MobSet_04	4	0	
2	MobSet_05 01	0x000001CA	0x00000227	0x000001E6	12118.525390625	1693.16259765625	51.20880126953125	1a5a3d4634a5d344d0d54c42	800.0	1600.0	5000.0	1	1	0	1	1	65535	3	1	MobSet_05	5	0	
3	MobSet_01 01	0x00000227	0x00000284	0x00000243	-8153.6728515625	2162.8857421875	70.85330200195312	62cdfec52c2e0745e4b48d42	0.0	100.0	5000.0	0	1	1	1	1	65535	4	0	MobSet_01	1	0	
4	MobSet_02 01	0x00000284	0x000002E1	0x000002A0	12142.607421875	-11291.009765625	70.85330200195312	6eba3d460a6c30c6e4b48d42	0.0	100.0	5000.0	0	1	1	1	1	65535	5	0	MobSet_02	2	0	
5	MobSet_06 01	0x000002E1	0x0000033E	0x000002FD	-8203.962890625	4215.63720703125	68.57710266113281	da2f00c619bd83457a278942	800.0	1600.0	5000.0	1	3	0	3	1	65535	6	1	MobSet_06	6	0	
6	MobSet_06 02	0x0000033E	0x0000039B	0x0000035A	-4710.099609375	8533.8720703125	68.5770034790039	cc3093c57d5705466d278942	800.0	1600.0	5000.0	1	3	0	3	1	65535	7	1	MobSet_06	6	0	
7	MobSet_06 03	0x0000039B	0x000003F8	0x000003B7	-1399.9755859375	8529.1943359375	68.57710266113281	38ffaec4c74405467a278942	800.0	1600.0	5000.0	1	3	0	3	1	65535	8	1	MobSet_06	6	0	
8	MobSet_06 04	0x000003F8	0x00000455	0x00000414	-1397.2706298828125	5540.67919921875	68.5770034790039	a9a8aec46f25ad456d278942	800.0	1600.0	5000.0	1	3	0	3	1	65535	9	1	MobSet_06	6	0	
9	MobSet_06 05	0x00000455	0x000004B2	0x00000471	2480.948974609375	1629.8040771484375	68.57740020751953	2f0f1b45bbb9cb44a1278942	800.0	1600.0	5000.0	1	3	0	3	1	65535	10	1	MobSet_06	6	0	
10	MobSet_06 06	0x000004B2	0x0000050F	0x000004CE	5256.31396484375	1705.7301025390625	68.57730102539062	8342a4455d37d54494278942	800.0	1600.0	5000.0	1	3	0	3	1	65535	11	1	MobSet_06	6	0	
11	MobSet_06 07	0x0000050F	0x0000056C	0x0000052B	8171.287109375	1624.2359619140625	68.57710266113281	4c5aff458d07cb447a278942	800.0	1600.0	5000.0	1	3	0	3	1	65535	12	1	MobSet_06	6	0	
12	MobSet_06 08	0x0000056C	0x000005C9	0x00000588	12139.8828125	-2311.40185546875	68.5770034790039	88af3d466e7610c56d278942	800.0	1600.0	5000.0	1	3	0	3	1	65535	13	1	MobSet_06	6	0	
13	MobSet_06 09	0x000005C9	0x00000626	0x000005E5	12139.8828125	-5137.89208984375	68.5770034790039	88af3d46238fa0c56d278942	800.0	1600.0	5000.0	1	3	0	3	1	65535	14	1	MobSet_06	6	0	
14	MobSet_06 10	0x00000626	0x00000683	0x00000642	12139.8828125	-7790.76171875	68.5770034790039	88af3d461876f3c56d278942	800.0	1600.0	5000.0	1	3	0	3	1	65535	15	1	MobSet_06	6	0	
15	MobSet_06 11	0x00000683	0x000006E0	0x0000069F	9161.076171875	-10789.30859375	68.5770034790039	4e240f463c9528c66d278942	800.0	1600.0	5000.0	1	3	0	3	1	65535	16	1	MobSet_06	6	0	
16	MobSet_06 12	0x000006E0	0x0000073D	0x000006FC	5324.3125	-10789.30859375	68.5770034790039	8062a6453c9528c66d278942	800.0	1600.0	5000.0	1	3	0	3	1	65535	17	1	MobSet_06	6	0	
17	MobSet_07 01	0x0000073D	0x0000079A	0x00000759	2714.317626953125	-10789.30859375	68.5770034790039	15a529453c9528c66d278942	800.0	1600.0	5000.0	1	1	0	1	1	65535	18	1	MobSet_07	7	0	
