index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	MOBSET_03 01	0x000000EA	0x00000147	0x00000106	-1457.7947998046875	-19474.84765625	626.3818969726562	6f39b6c4b22598c671981c44	1000.0	2000.0	3000.0	1	3	0	3	1	65535	23	1	MOBSET_03	3	0	
1	MOBSET_02 02	0x00000147	0x000001A4	0x00000163	-6427.9501953125	-13138.4697265625	2637.9228515625	9adfc8c5e1494dc6c4de2445	1000.0	2000.0	3000.0	1	2	0	2	1	65535	45	1	MOBSET_02	2	0	
2	MOBSET_02 01	0x000001A4	0x00000201	0x000001C0	-8800.4287109375	-14501.7978515625	2755.938720703125	b78109c6319762c6053f2c45	1000.0	2000.0	3000.0	1	1	0	1	1	65535	46	1	MOBSET_02	2	0	
3	MOBSET_01 01	0x00000201	0x0000025E	0x0000021D	-12891.810546875	-19398.412109375	2066.92626953125	3e6f49c6d38c97c6d22e0145	1000.0	2000.0	3000.0	1	3	0	3	1	65535	48	1	MOBSET_01	1	0	
4	MOBSET_01 02	0x0000025E	0x000002BB	0x0000027A	-10324.91015625	-17587.271484375	2489.23486328125	a45321c68b6689c6c2931b45	1000.0	2000.0	3000.0	1	3	0	3	1	65535	51	1	MOBSET_01	1	0	
5	MOBSET_04 01	0x000002BB	0x00000318	0x000002D7	5969.7265625	-14966.814453125	1564.7509765625	d08dba4542db69c60898c344	1000.0	2000.0	3000.0	1	2	0	2	1	65535	54	1	MOBSET_04	4	0	
6	MOBSET_02 03	0x00000318	0x00000375	0x00000334	-2319.662841796875	-11899.8330078125	2795.64013671875	9bfa10c555ef39c63eba2e45	1000.0	2000.0	3000.0	1	1	0	1	1	65535	55	1	MOBSET_02	2	0	
7	MOBSET_05 01	0x00000375	0x000003D2	0x00000391	20209.5859375	-9915.9775390625	1827.4244384765625	2ce39d46e9ef1ac6956de444	500.0	1000.0	3000.0	1	1	0	1	1	65535	1	1	MOBSET_05	5	0	
8	MOBSET_03 02	0x000003D2	0x0000042F	0x000003EE	3958.074462890625	-17469.32421875	1072.8736572265625	31617745a67a88c6f51b8644	1000.0	2000.0	3000.0	1	3	0	3	1	65535	2	1	MOBSET_03	3	0	
9	MOBSET_04 02	0x0000042F	0x0000048C	0x0000044B	13219.4150390625	-11708.6767578125	2727.86669921875	a98d4e46b5f236c6de7d2a45	1500.0	2500.0	4000.0	1	3	0	3	1	65535	3	1	MOBSET_04	4	0	
10	MOBSET_06 01	0x0000048C	0x000004E9	0x000004A8	-11404.052734375	-22241.26953125	735.3123779296875	363032c68ac2adc6fed33744	0.0	500.0	800.0	0	1	0	1	1	65535	4	0	MOBSET_06	6	0	
