index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	Mob_set_2 01(A)	0x00000110	0x00000173	0x00000132	-5123.3349609375	-2845.494140625	6427.45263671875	ae1aa0c5e8d731c59fdbc845	0.0	500.0	3500.0	0	1	0	1	1	65535	2	1	Mob_set_2	2	0	
1	Mob_set_3 01(P)	0x00000173	0x000001D6	0x00000195	-5580.8193359375	-657.756103515625	6583.54296875	8e66aec5647024c458bccd45	0.0	1500.0	3500.0	0	1	0	1	1	65535	3	1	Mob_set_3	2	0	
2	Mob_set_4 01(A)	0x000001D6	0x00000239	0x000001F8	-4641.49951171875	253.1938018798828	6508.404296875	ff0b91c59d317d433c63cb45	0.0	500.0	3500.0	0	1	0	1	1	65535	4	1	Mob_set_4	4	0	
3	Mob_set_1 02(A)	0x00000239	0x0000029C	0x0000025B	833.744873046875	763.0457763671875	4617.18603515625	ac6f5044eec23e447d499045	0.0	500.0	3500.0	0	1	0	1	1	65535	6	1	Mob_set_1	1	0	
4	Mob_set_2 04(A)	0x0000029C	0x000002FF	0x000002BE	7487.5185546875	-2322.8447265625	6734.87744140625	26fce945842d11c50577d245	0.0	500.0	3500.0	0	1	0	1	1	65535	1	1	Mob_set_2	2	0	
5	Mob_set_5 01(P)	0x000002FF	0x00000362	0x00000321	-4598.13330078125	586.0062255859375	6517.90380859375	11b18fc5668012443bafcb45	0.0	500.0	3500.0	0	1	0	1	1	65535	7	1	Mob_set_5	5	0	
6	Mob_set_1 01(A)	0x00000362	0x000003C5	0x00000384	-5472.888671875	-380.031494140625	6582.46923828125	1c07abc50804bec3c1b3cd45	0.0	500.0	3500.0	0	1	0	1	1	65535	8	1	Mob_set_1	1	0	
7	Mob_set_1 03(A)	0x000003C5	0x00000428	0x000003E7	1085.6962890625	-629.8988037109375	4493.609375	48b6874486791dc4e06c8c45	0.0	500.0	3500.0	0	1	0	1	1	65535	9	1	Mob_set_1	1	0	
8	Mob_set_2 02(A)	0x00000428	0x0000048B	0x0000044A	7441.9853515625	659.8798828125	6741.1044921875	e28fe84550f82444d6a8d245	0.0	500.0	3500.0	0	1	0	1	1	65535	10	1	Mob_set_2	2	0	
9	Mob_set_4 02(A)	0x0000048B	0x000004EE	0x000004AD	5442.34228515625	261.4466857910156	6592.3369140625	bd12aa452db98243b202ce45	0.0	500.0	3500.0	0	1	0	1	1	65535	11	1	Mob_set_4	4	0	
10	Mob_set_5 02(P)	0x000004EE	0x00000551	0x00000510	-4858.22216796875	-2870.609375	6399.09130859375	c7d197c5c06933c5bbf8c745	0.0	500.0	3500.0	0	1	0	1	1	65535	12	1	Mob_set_5	5	0	
11	Mob_set_2 03(A)	0x00000551	0x000005B4	0x00000573	5665.42236328125	-3572.4912109375	6617.654296875	610bb145dc475fc53ccdce45	0.0	500.0	3500.0	0	1	0	1	1	65535	13	1	Mob_set_2	2	0	
12	Mob_set_4 03(A)	0x000005B4	0x00000617	0x000005D6	6588.77490234375	1531.909423828125	6672.8798828125	33e6cd451a7dbf440a87d045	4500.0	500.0	7000.0	2	1	0	1	1	65535	14	1	Mob_set_4	4	0	
13	Mob_set_8 01	0x00000617	0x00000674	0x00000633	4030.442138671875	399.1543884277344	6362.95751953125	13e77b45c393c743a9d7c645	0.0	500.0	11000.0	0	1	0	1	1	65535	15	1	Mob_set_8	8	0	
14	Mob_set_7 01	0x00000674	0x000006D1	0x00000690	-5440.091796875	-201.32919311523438	6582.46923828125	bc00aac5465449c3c1b3cd45	0.0	3000.0	3500.0	0	1	0	1	1	65535	16	1	Mob_set_7	7	0	
15	Mob_set_4 04(A)	0x000006D1	0x00000734	0x000006F3	6287.91455078125	-4360.365234375	6672.8798828125	517fc445ec4288c50a87d045	300.0	4500.0	7000.0	2	1	0	1	1	65535	5	1	Mob_set_4	4	0	
