index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	MOBSET_01 01	0x00000370	0x000003CD	0x0000038C	1012.73828125	-4380.98193359375	1828.0863037109375	402f7d44dbe788c5c382e444	0.0	0.0	3000.0	0	1	1	1	1	65535	1	0	MOBSET_01	1	0	
1	MOBSET_01 02	0x000003CD	0x0000042A	0x000003E9	458.6524963378906	-4555.9013671875	1804.4752197265625	8553e543365f8ec5358fe144	0.0	0.0	3000.0	0	1	1	1	1	65535	2	0	MOBSET_01	1	0	
2	MOBSET_01 03	0x0000042A	0x00000487	0x00000446	-520.5783081054688	-4617.0859375	1828.0869140625	032502c4b04890c5c882e444	0.0	0.0	3000.0	0	1	1	1	1	65535	3	0	MOBSET_01	1	0	
3	MOBSET_01 04	0x00000487	0x000004E4	0x000004A3	-1318.640380859375	-4535.01611328125	1828.0863037109375	7ed4a4c421b88dc5c382e444	0.0	0.0	3000.0	0	1	1	1	1	65535	4	0	MOBSET_01	1	0	
4	MOBSET_01 05	0x000004E4	0x00000541	0x00000500	-2096.371337890625	-4265.82763671875	1828.086669921875	f10503c59f4e85c5c682e444	0.0	0.0	3000.0	0	1	1	1	1	65535	5	0	MOBSET_01	1	0	
5	MOBSET_01 06	0x00000541	0x0000059E	0x0000055D	-2724.6982421875	-3996.546875	1828.0870361328125	2c4b2ac5c0c879c5c982e444	0.0	0.0	3000.0	0	1	1	1	1	65535	6	0	MOBSET_01	1	0	
6	MOBSET_01 07	0x0000059E	0x000005FB	0x000005BA	-3217.83984375	-3671.552734375	1844.5584716796875	701d49c5d87865c5df91e644	0.0	0.0	3000.0	0	1	1	1	1	65535	7	0	MOBSET_01	1	0	
7	MOBSET_01 08	0x000005FB	0x00000658	0x00000617	-3879.3017578125	-2454.31298828125	1827.6328125	d47472c5026519c54074e444	0.0	0.0	3000.0	0	1	1	1	1	65535	8	0	MOBSET_01	1	0	
8	MOBSET_01 09	0x00000658	0x000006B5	0x00000674	-4320.69970703125	-1651.61279296875	1827.6322021484375	990587c59c73cec43b74e444	0.0	0.0	3000.0	0	1	1	1	1	65535	9	0	MOBSET_01	1	0	
9	MOBSET_01 10	0x000006B5	0x00000712	0x000006D1	-5091.53759765625	-1384.6859130859375	1812.5203857421875	4d1c9fc5f315adc4a790e244	0.0	0.0	3000.0	0	1	1	1	1	65535	10	0	MOBSET_01	1	0	
10	MOBSET_01 11	0x00000712	0x0000076F	0x0000072E	-5311.08740234375	-409.0863037109375	1808.5045166015625	b3f8a5c50c8bccc32510e244	0.0	0.0	3000.0	0	1	1	1	1	65535	11	0	MOBSET_01	1	0	
11	MOBSET_01 12	0x0000076F	0x000007CC	0x0000078B	-5260.40087890625	413.90411376953125	1834.4178466796875	3563a4c5baf3ce435f4de544	0.0	0.0	3000.0	0	1	1	1	1	65535	12	0	MOBSET_01	1	0	
12	MOBSET_01 13	0x000007CC	0x00000829	0x000007E8	-5160.72802734375	1148.6787109375	1827.6324462890625	d345a1c5b8958f443d74e444	0.0	0.0	3000.0	0	1	1	1	1	65535	13	0	MOBSET_01	1	0	
