index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	MOBSET_02 02	0x000000C4	0x00000121	0x000000E0	-4058.408935546875	-11079.3974609375	727.60498046875	8ba67dc5971d2dc6b8e63544	1000.0	2000.0	3000.0	1	1	0	1	1	65535	45	1	MOBSET_02	2	0	
1	MOBSET_03 01	0x00000121	0x0000017E	0x0000013D	-7956.05615234375	-13708.3515625	660.3834228515625	73a0f8c5683156c68a182544	1000.0	2000.0	3000.0	1	2	0	2	1	65535	46	0	MOBSET_03	3	0	
2	MOBSET_03 02	0x0000017E	0x000001DB	0x0000019A	-10021.7978515625	-15988.1923828125	746.4749145507812	31971cc6c5d079c6659e3a44	500.0	1500.0	3000.0	1	2	0	2	1	65535	47	1	MOBSET_03	3	0	
3	MOBSET_04 02	0x000001DB	0x00000238	0x000001F7	-13172.162109375	-19368.78515625	684.3098754882812	a6d04dc6925197c6d5132b44	500.0	1000.0	3000.0	1	2	0	2	1	65535	48	1	MOBSET_04	4	0	
4	MOBSET_04 01	0x00000238	0x00000295	0x00000254	-11071.5224609375	-19345.884765625	658.031982421875	17fe2cc6c52397c60c822444	500.0	1000.0	3000.0	1	2	0	2	1	65535	51	1	MOBSET_04	4	0	
5	MOBSET_01 02	0x00000295	0x000002F2	0x000002B1	5238.1572265625	-16583.974609375	593.1146240234375	42b1a345f38f81c656471444	1500.0	2500.0	3500.0	1	2	0	2	1	65535	54	1	MOBSET_01	1	0	
6	MOBSET_02 01	0x000002F2	0x0000034F	0x0000030E	-249.96910095214844	-11861.8984375	596.897216796875	17f879c3985739c66c391544	1000.0	2000.0	3000.0	1	2	0	2	1	65535	55	1	MOBSET_02	2	0	
7	MOBSET_01 01	0x0000034F	0x000003AC	0x0000036B	-64.91729736328125	-19164.998046875	593.4368286132812	a8d581c2ffb995c6f55b1444	1500.0	2500.0	3500.0	1	2	0	2	1	65535	63	1	MOBSET_01	1	0	
8	MOBSET_05 01	0x000003AC	0x00000409	0x000003C8	-14419.2138671875	-19581.02734375	699.3403930664062	db4c61c60efa98c6c9d52e44	300.0	800.0	3000.0	1	1	0	1	1	65535	1	1	MOBSET_05	5	0	
9	MOBSET_01 03	0x00000409	0x00000466	0x00000425	2363.42333984375	-18316.267578125	593.1370849609375	c6b6134589188fc6c6481444	1500.0	2500.0	3500.0	1	1	0	1	1	65535	2	1	MOBSET_01	1	0	
10	MOBSET_01 04	0x00000466	0x000004C3	0x00000482	3105.845703125	-13568.080078125	610.4542846679688	881d4245520054c6139d1844	1500.0	2500.0	3500.0	1	1	0	1	1	65535	3	1	MOBSET_01	1	0	
11	MOBSET_04 03	0x000004C3	0x00000520	0x000004DF	-10099.03125	-17971.798828125	688.33642578125	20cc1dc699678cc688152c44	500.0	1000.0	3000.0	1	1	0	1	1	65535	4	1	MOBSET_04	4	0	
