index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	Mob_set_2 01	0x00000110	0x0000016D	0x0000012C	1624.7642822265625	4656.9091796875	9481.55859375	7518cb44468791453c261446	0.0	500.0	3500.0	0	1	0	1	1	65535	2	1	Mob_set_2	2	0	
1	Mob_set_3 01	0x0000016D	0x000001CA	0x00000189	3328.87451171875	2213.421630859375	9259.0224609375	fe0d5045bf560a4517ac1046	0.0	500.0	3500.0	0	1	0	1	1	65535	3	1	Mob_set_3	2	0	
2	Mob_set_4 01	0x000001CA	0x00000227	0x000001E6	3024.05078125	4513.5791015625	9464.8046875	d0003d45a20c8d4538e31346	0.0	500.0	3500.0	0	1	0	1	1	65535	4	1	Mob_set_4	4	0	
3	Mob_set_5 01	0x00000227	0x00000284	0x00000243	1793.6246337890625	3647.143798828125	9395.4287109375	fd33e0444df26345b7cd1246	0.0	500.0	3500.0	0	1	0	1	1	65535	5	1	Mob_set_5	5	0	
4	Mob_set_1 02	0x00000284	0x000002E1	0x000002A0	-4132.94580078125	1131.287841796875	7956.59814453125	912781c536698d44c9a4f845	0.0	500.0	3500.0	0	1	0	1	1	65535	6	1	Mob_set_1	1	0	
5	Mob_set_1 01	0x000002E1	0x0000033E	0x000002FD	-2916.96142578125	1372.62060546875	7956.70361328125	624f36c5dc93ab44a1a5f845	0.0	500.0	3500.0	0	1	0	1	1	65535	1	1	Mob_set_1	1	0	
6	Mob_set_1 03	0x0000033E	0x0000039B	0x0000035A	-3260.12158203125	69.05030059814453	7993.9580078125	f2c14bc5c1198a42aacff945	0.0	500.0	3500.0	0	1	0	1	1	65535	7	1	Mob_set_1	1	0	
7	Mob_set_3 02	0x0000039B	0x000003F8	0x000003B7	3045.048583984375	-3949.91845703125	8687.185546875	c7503e45b2de76c5bebc0746	0.0	500.0	3500.0	0	1	0	1	1	65535	8	1	Mob_set_3	2	0	
8	Mob_set_5 02	0x000003F8	0x00000455	0x00000414	2508.56201171875	-5248.47265625	8688.125	fec81c45c803a4c580c00746	0.0	500.0	3500.0	0	1	0	1	1	65535	9	1	Mob_set_5	5	0	
9	Mob_set_4 02	0x00000455	0x000004B2	0x00000471	3761.116943359375	-4970.474609375	8647.263671875	df116b45cc539bc50e1d0746	0.0	500.0	3500.0	0	1	0	1	1	65535	10	1	Mob_set_4	4	0	
10	Mob_set_2 02	0x000004B2	0x0000050F	0x000004CE	1483.3232421875	-4223.10498046875	8784.056640625	586ab944d7f883c53a400946	0.0	500.0	3500.0	0	1	0	1	1	65535	11	1	Mob_set_2	2	0	
11	Mob_set_8 01	0x0000050F	0x0000056C	0x0000052B	-256.22259521484375	3365.255615234375	9247.8349609375	7e1c80c317545245577f1046	0.0	500.0	8000.0	0	1	0	1	1	65535	12	0	Mob_set_8	8	0	
12	Mob_set_7 01	0x0000056C	0x00000635	0x00000588	-3519.9033203125	494.952392578125	7957.7607421875	74fe5bc5e879f74316aef845	0.0	3000.0	3500.0	0	1	0	1	1	65535	13	0	Mob_set_7	7	9	-3879.13232421875,8.1668701171875,7935.611328125;-4302.19287109375,514.183837890625,7913.91015625;-4210.69091796875,1717.0072021484375,7913.4609375;-4317.34375,2483.646484375,7913.09521484375;-3622.349365234375,3336.279296875,7912.82568359375;-2819.95166015625,2684.0703125,7912.9765625;-2637.52294921875,1729.667236328125,7913.90185546875;-3019.418701171875,872.7130737304688,7913.654296875;-3385.664306640625,276.15380859375,7919.009765625
