index	name	offset	end_offset	xyz_offset	x	y	z	xyz_raw_hex	f32_3	f32_4	f32_5	u16_0	u16_1	u16_2	u16_3	u16_4	u16_5	u16_6	version2_byte	set_names	template_ids	extra_triple_count	extra_triples_xyz
0	MOBSET_02 03	0x0000015C	0x000001B9	0x00000178	15836.416015625	15381.98828125	2535.85205078125	aa717746f4577046a27d1e45	1200.0	2500.0	5000.0	1	1	0	1	1	65535	5	1	MOBSET_02	2	0	
1	MOBSET_03 01	0x000001B9	0x00000216	0x000001D5	19186.09765625	18196.041015625	2213.220458984375	32e4954615288e4687530a45	2000.0	2500.0	5000.0	1	1	0	1	1	65535	6	1	MOBSET_03	3	0	
2	MOBSET_06 02	0x00000216	0x00000273	0x00000232	13046.5576171875	731.8223266601562	2199.2822265625	3bda4b46a1f4364484740945	1200.0	2000.0	5000.0	1	1	0	1	1	65535	7	1	MOBSET_06	6	0	
3	MOBSET_04 02	0x00000273	0x000002D0	0x0000028F	4827.1591796875	-1871.459716796875	2172.578857421875	46d99645b6eee9c443c90745	0.0	1500.0	5000.0	0	1	0	1	1	65535	22	1	MOBSET_04	4	0	
4	MOBSET_06 03	0x000002D0	0x0000032D	0x000002EC	12238.705078125	-11682.8359375	2670.0087890625	d23a3f46588b36c624e02645	500.0	2000.0	5000.0	1	1	0	1	1	65535	26	1	MOBSET_06	6	0	
5	MOBSET_02 01	0x0000032D	0x0000038A	0x00000349	14882.216796875	2753.58447265625	2194.42333984375	de8868465a192c45c6260945	1200.0	2500.0	5000.0	1	1	0	1	1	65535	29	1	MOBSET_02	2	0	
6	MOBSET_03 03	0x0000038A	0x000003E7	0x000003A6	6959.1064453125	10470.4013671875	2411.649658203125	da78d9459b99234665ba1645	0.0	1500.0	5000.0	0	1	0	1	1	65535	33	1	MOBSET_03	3	0	
7	MOBSET_06 01	0x000003E7	0x00000444	0x00000403	22797.525390625	19219.6484375	1563.0830078125	0d1bb2464c279646a862c344	1200.0	2000.0	5000.0	1	1	0	1	1	65535	38	1	MOBSET_06	6	0	
8	MOBSET_04 03	0x00000444	0x000004A1	0x00000460	8130.53271484375	-4516.82666015625	1768.48779296875	4314fe459d268dc59c0fdd44	0.0	2500.0	5000.0	0	1	0	1	1	65535	52	1	MOBSET_04	4	0	
9	MOBSET_05 02	0x000004A1	0x000004FE	0x000004BD	8357.978515625	-18169.607421875	1615.3076171875	ea97024637f38dc6d8e9c944	0.0	1500.0	5000.0	0	1	0	1	1	65535	53	1	MOBSET_05	5	0	
10	MOBSET_01 01	0x000004FE	0x0000055B	0x0000051A	19140.142578125	1353.3983154296875	712.2772216796875	49889546bf2ca944be113244	800.0	1500.0	5000.0	1	1	0	1	1	65535	59	1	MOBSET_01	1	0	
11	MOBSET_01 02	0x0000055B	0x000005B8	0x00000577	18006.900390625	6669.55908203125	998.9400024414062	cdad8c46796cd04529bc7944	1200.0	2500.0	5000.0	1	1	0	1	1	65535	60	1	MOBSET_01	1	0	
12	MOBSET_02 02	0x000005B8	0x00000615	0x000005D4	21142.224609375	9188.0849609375	608.2406005859375	732ca54657900f46660f1844	0.0	1500.0	5000.0	0	1	0	1	1	65535	61	1	MOBSET_02	2	0	
13	MOBSET_03 02	0x00000615	0x00000672	0x00000631	8745.279296875	14477.787109375	2649.36279296875	1ea5084626376246ce952545	500.0	2000.0	3500.0	1	1	0	1	1	65535	1	1	MOBSET_03	3	0	
14	MOBSET_03 04	0x00000672	0x000006CF	0x0000068E	7912.97607421875	6180.3427734375	2520.110595703125	cf47f745be22c145c5811d45	500.0	1500.0	5000.0	1	1	0	1	1	65535	2	1	MOBSET_03	3	0	
15	MOBSET_04 01	0x000006CF	0x0000072C	0x000006EB	2959.771728515625	1288.467529296875	2461.77685546875	59fc3845f60ea1446edc1945	2000.0	2500.0	5000.0	1	1	0	1	1	65535	3	1	MOBSET_04	4	0	
16	MOBSET_05 01	0x0000072C	0x00000789	0x00000748	10369.98828125	-12899.7529296875	2485.12939453125	f4072246038f49c612521b45	500.0	2500.0	5000.0	1	1	0	1	1	65535	4	1	MOBSET_05	5	0	
17	MOBSET_05 03	0x00000789	0x000007E6	0x000007A5	257.0880126953125	1545.54443359375	2895.0947265625	448b80436c31c14484f13445	1500.0	2200.0	5000.0	1	2	0	2	1	65535	9	1	MOBSET_05	5	0	
18	MOBSET_07 01	0x000007E6	0x00000843	0x00000802	13881.80859375	-11031.275390625	2639.842041015625	3ce758461a5d2cc679fd2445	0.0	2000.0	5000.0	0	1	0	1	1	65535	8	0	MOBSET_07	7	0	
19	MOBSET_08 01	0x00000843	0x000008A0	0x0000085F	18795.810546875	-1645.65576171875	666.472412109375	9fd79246fcb4cdc43c9e2644	0.0	2000.0	5000.0	0	1	0	1	1	65535	10	0	MOBSET_08	8	0	
20	MOBSET_09 0	0x000008A0	0x000008FB	0x000008BA	15287.421875	-10091.302734375	2633.787109375	b0dd6e4636ad1dc6989c2445	0.0	2000.0	5000.0	0	1	0	1	1	65535	11	0	MOBSET_09	9	0	
